Unnamed: 0	best_epoch	best_validation_accuracy	best_validation_loss	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.tokenizer.end_tokens	dataset_reader.type	epoch	evaluate_on_test	iterator.batch_size	iterator.sorting_keys	iterator.type	model.aggregate_feedforward.activations	model.aggregate_feedforward.dropout	model.aggregate_feedforward.hidden_dims	model.aggregate_feedforward.input_dim	model.aggregate_feedforward.num_layers	model.attend_feedforward.activations	model.attend_feedforward.dropout	model.attend_feedforward.hidden_dims	model.attend_feedforward.input_dim	model.attend_feedforward.num_layers	model.classifier.activations	model.classifier.dropout	model.classifier.hidden_dims	model.classifier.input_dim	model.classifier.num_layers	model.compare_feedforward.activations	model.compare_feedforward.dropout	model.compare_feedforward.hidden_dims	model.compare_feedforward.input_dim	model.compare_feedforward.num_layers	model.encoder.architecture.type	model.initializer	model.similarity_function.type	model.text_field_embedder.token_embedders.tokens.embedding_dim	model.text_field_embedder.token_embedders.tokens.pretrained_file	model.text_field_embedder.token_embedders.tokens.projection_dim	model.text_field_embedder.token_embedders.tokens.trainable	model.text_field_embedder.token_embedders.tokens.type	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	test_accuracy	test_data_path	test_loss	train_data_path	trainer.cuda_device	trainer.grad_clipping	trainer.grad_norm	trainer.learning_rate_scheduler.gamma	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_data_path	validation_loss	dataset_reader.sample
38	24	0.4900306748466258	1.2192349888029552	True	single_id	['@@NULL@@']	snli	43	True	64	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket	['relu', 'relu', 'relu', 'linear']	['0.4571029536322611', '0.4571029536322611', '0.4571029536322611', '0.0']	[184, 184, 184, 2]	302.0	4.0	relu	0.3307302921021719	346.0	131.0	1.0						tanh	0.4063499968230216	151.0	262.0	2.0	dam	[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens\\._projection.*weight', {'type': 'xavier_normal'}]]	dot_product	300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.300d.txt.gz	131.0	False	embedding	decomposable_attention	2802.9040000000005	0	11353	2985	2919	0.5978363123236125	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_test.txt	0.989740532987258	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_train.txt	0	5.259849815248899				140	1.0	9.41230882145798e-06	adagrad	20	+accuracy	0.5291151042549584	2802.9040000000005	329.0	43	0	11353	2985	2919	1.8832917016373092	0	0.4892638036809816	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_dev.txt	1.1457976301511128	10000
39	28	0.8266871165644172	0.8912858473403114	True	single_id	['@@NULL@@']	snli	47	True	64	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket	['relu', 'relu', 'linear']	['0.09978796085150943', '0.09978796085150943', '0.0']	[276, 276, 2]	740.0	3.0	tanh	0.09863083511172023	336.0	78.0	1.0						relu	0.198988729914624	370.0	156.0	1.0	dam	[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens\\._projection.*weight', {'type': 'xavier_normal'}]]	dot_product	300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.300d.txt.gz	78.0	False	embedding	decomposable_attention	2803.756	0	11353	2911	2003	0.7855126999059266	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_test.txt	1.2610782533884048	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_train.txt	0	5.288945228989616				140	1.0	0.00905137745958272	adagrad	20	+accuracy	0.9916087472452958	2803.756	339.0	47	0	11353	2911	2003	0.023529293070967516	0	0.8128834355828221	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_dev.txt	1.1026847603775205	10000
40	12	0.7062883435582822	0.5834448536237081	True	single_id	['@@NULL@@']	snli	31	True	64	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket	['tanh', 'tanh', 'linear']	['0.35252161245229036', '0.35252161245229036', '0.0']	[284, 284, 2]	160.0	3.0	relu	0.4588603134274618	118.0	182.0	2.0						tanh	0.2759116739096896	80.0	364.0	2.0	dam	[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens\\._projection.*weight', {'type': 'xavier_normal'}]]	dot_product	300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.300d.txt.gz	182.0	False	embedding	decomposable_attention	2802.244	0	11353	1465	3969	0.6702728127939793	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_test.txt	0.6038224022178089	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_train.txt	0	5.593223008947383				140	1.0	0.0004854522304963089	adagrad	20	+accuracy	0.6743092049499915	2802.244	234.00000000000003	31	0	11353	1465	3247	0.6203312253564354	0	0.6932515337423313	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_dev.txt	0.57973855308124	10000
41	115	0.7354294478527608	0.5492183466752371	True	single_id	['@@NULL@@']	snli	134	True	64	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket	['tanh', 'tanh', 'linear']	['0.1725153924500341', '0.1725153924500341', '0.0']	[159, 159, 2]	968.0	3.0	relu	0.09110232406948338	139.0	294.0	1.0						relu	0.14481315831135605	484.0	588.0	1.0	dam	[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens\\._projection.*weight', {'type': 'xavier_normal'}]]	dot_product	300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.300d.txt.gz	294.0	False	embedding	decomposable_attention	2803.812	0	11353	1617	3005	0.7638758231420508	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_test.txt	0.5053389843772439	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_train.txt	0	7.834692770098858				140	1.0	8.945921557566573e-05	adagrad	20	+accuracy	0.8084844888964231	2803.812	959.0	134	0	11353	1617	3005	0.419835314515544	0	0.7300613496932515	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_dev.txt	0.5530184393837339	10000
42	2	0.5038343558282209	0.6992476809592474	True	single_id	['@@NULL@@']	snli	21	True	64	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket	['tanh', 'tanh', 'tanh', 'linear']	['0.09138358645276085', '0.09138358645276085', '0.09138358645276085', '0.0']	[505, 505, 505, 2]	170.0	4.0	tanh	0.25735538269833946	374.0	187.0	3.0						relu	0.1188020886738274	85.0	374.0	3.0	dam	[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens\\._projection.*weight', {'type': 'xavier_normal'}]]	dot_product	300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.300d.txt.gz	187.0	False	embedding	decomposable_attention	2804.788	0	11353	2647	3247	0.3960489181561618	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_test.txt	0.7194362440529991	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_train.txt	0	8.414297977660974				140	1.0	0.06030711765369515	adagrad	20	+accuracy	0.6148075945075436	2804.788	182.0	21	0	11353	2647	3247	0.6763005334187329	0	0.4961656441717792	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_dev.txt	0.7971556044760204	10000
43	0	0.4961656441717792	0.6922248942511422	True	single_id	['@@NULL@@']	snli	19	True	64	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket	['relu', 'linear']	['0.14951794068797525', '0.0']	[92, 2]	582.0	2.0	relu	0.08832648542731197	87.0	264.0	2.0						tanh	0.2848508587693179	291.0	528.0	3.0	dam	[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens\\._projection.*weight', {'type': 'xavier_normal'}]]	dot_product	300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.300d.txt.gz	264.0	False	embedding	decomposable_attention	2803.196	0	11353	1683	1277	0.6039510818438382	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_test.txt	0.6759195108624065	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_train.txt	0	8.749721819724776				140	1.0	0.022618440604126086	adagrad	20	+accuracy	0.6354466858789626	2803.196	149.0	19	0	11353	1683	1277	0.6425322461822814	0	0.4961656441717792	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_dev.txt	0.7067388040678841	10000
44	0	0.5230061349693251	1.1133300151143757	True	single_id	['@@NULL@@']	snli	19	True	64	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket	['relu', 'relu', 'linear']	['0.236230055150483', '0.236230055150483', '0.0']	[239, 239, 2]	556.0	3.0	relu	0.4293690261429969	318.0	194.0	1.0						tanh	0.4302373877596479	278.0	388.0	1.0	dam	[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens\\._projection.*weight', {'type': 'xavier_normal'}]]	dot_product	300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.300d.txt.gz	194.0	False	embedding	decomposable_attention	2802.8520000000003	0	11353	1617	2799	0.4858889934148636	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_test.txt	1.1333731623256909	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_train.txt	0	7.526376241395656				140	1.0	1.052810428307157e-06	adagrad	20	+accuracy	0.5221223936260383	2802.836	144.0	19	0	11353	1617	2799	1.6423289624009998	0	0.4647239263803681	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_dev.txt	1.0687027374903362	10000
45	16	0.7039877300613497	0.6271623018242064	True	single_id	['@@NULL@@']	snli	35	True	64	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket	['tanh', 'tanh', 'linear']	['0.3500635255455813', '0.3500635255455813', '0.0']	[393, 393, 2]	610.0	3.0	relu	0.2610119550665567	84.0	85.0	3.0						relu	0.41030986515224205	305.0	170.0	2.0	dam	[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens\\._projection.*weight', {'type': 'xavier_normal'}]]	dot_product	300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.300d.txt.gz	85.0	False	embedding	decomposable_attention	2807.312	0	11353	1245	2919	0.7135465663217309	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_test.txt	0.6330238896257737	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_train.txt	0	9.246963304787467				140	1.0	0.001549110615158664	adagrad	20	+accuracy	0.8137396168842177	2807.312	277.0	35	0	11353	1245	2919	0.41783606237794974	0	0.6947852760736196	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_dev.txt	0.6541971734591893	10000
46	18	0.5138036809815951	0.7819345224471319	True	single_id	['@@NULL@@']	snli	37	True	64	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket	['relu', 'relu', 'relu', 'linear']	['0.037619930210897934', '0.037619930210897934', '0.037619930210897934', '0.0']	[108, 108, 108, 2]	254.0	4.0	relu	0.13785368578136675	323.0	262.0	3.0						relu	0.2069611310069655	127.0	524.0	3.0	dam	[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens\\._projection.*weight', {'type': 'xavier_normal'}]]	dot_product	300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.300d.txt.gz	262.0	False	embedding	decomposable_attention	2801.4359999999997	0	11353	3721	2865	0.4068673565380997	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_test.txt	0.8395090576480416	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_train.txt	0	6.773579535524132				140	1.0	1.944948000347999e-06	adagrad	20	+accuracy	0.4139260891676556	2801.4359999999997	318.0	37	0	11353	3721	2865	0.8914746139753802	0	0.4930981595092024	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_dev.txt	0.7294698925245375	10000
47	86	0.7653374233128835	0.4851503847610383	True	single_id	['@@NULL@@']	snli	105	True	64	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket	['tanh', 'linear']	['0.21034478807415258', '0.0']	[486, 2]	324.0	2.0	tanh	0.3484703171975242	370.0	254.0	1.0						tanh	0.00016710122551361062	162.0	508.0	3.0	dam	[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens\\._projection.*weight', {'type': 'xavier_normal'}]]	dot_product	300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.300d.txt.gz	254.0	False	embedding	decomposable_attention	2802.908	0	11353	3185	4073	0.7511759172154279	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_test.txt	0.5320349931716919	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_train.txt	0	8.346443574015563				140	1.0	0.00014789981765897498	adagrad	20	+accuracy	0.8109001525682319	2802.908	792.0	105	0	11353	3185	2865	0.41228296535044173	0	0.7561349693251533	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_dev.txt	0.4962849716345469	10000
48	137	0.5559815950920245	0.6940973401069641	True	single_id	['@@NULL@@']	snli	139	True	64	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket	['relu', 'linear']	['0.39566213478538304', '0.0']	[210, 2]	196.0	2.0	tanh	0.03815140370170711	94.0	224.0	3.0						tanh	0.12531980569194645	98.0	448.0	3.0	dam	[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens\\._projection.*weight', {'type': 'xavier_normal'}]]	dot_product	300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.300d.txt.gz	224.0	False	embedding	decomposable_attention	2805.216	0	11353	2911	1311	0.6396989651928504	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_test.txt	0.6375812870614669	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_train.txt	0	7.704678577443624				140	1.0	2.0504649205291754e-05	adagrad	20	+accuracy	0.6083658247160536	2805.216	1067.0	139	0	11353	2911	1311	0.7764120465371667	0	0.5559815950920245	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_dev.txt	0.6941250676200503	10000
49	53	0.7423312883435583	0.5747666621492022	True	single_id	['@@NULL@@']	snli	72	True	64	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket	['tanh', 'tanh', 'linear']	['0.3168650827761568', '0.3168650827761568', '0.0']	[279, 279, 2]	296.0	3.0	tanh	0.08772550405970543	199.0	131.0	2.0						tanh	0.4512803856997655	148.0	262.0	3.0	dam	[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens\\._projection.*weight', {'type': 'xavier_normal'}]]	dot_product	300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.300d.txt.gz	131.0	False	embedding	decomposable_attention	2801.844	0	11353	2003	2113	0.7497648165569144	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_test.txt	0.5230199344017926	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_train.txt	0	8.028197673392519				140	1.0	0.039893894399610816	adagrad	20	+accuracy	0.8592558060688252	2801.844	555.0	72	0	11353	2003	2113	0.3336063953000437	0	0.7338957055214724	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_dev.txt	0.6169752464407966	10000
0	2	0.6786809815950919	0.6058163373243242			[]	simple_overlap	21	True	64		basic											['tanh', 'linear']	['0.28766509935139334', '0.0']	[429, 2]	3.0	2.0						word overlap	[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens._projection.*weight', {'type': 'xavier_normal'}]]							simple_overlap	2505.536	9949	9357	10524	601	0.7121354656632173	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_test_pretokenized.txt	0.5681432196322609	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_train_pretokenized.txt	0		7.957979710065403	0.5	exponential	140		0.003694824538815181	adam	20	+accuracy	0.7175792507204611	2505.536	133.0	21	9949	9357	10524	593	0.560587567769415	0	0.6526073619631901	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_dev_pretokenized.txt	0.6285426971458253	10000
1	3	0.6641104294478528	0.6253689101764134			[]	simple_overlap	22	True	64		basic											['tanh', 'tanh', 'tanh', 'linear']	['0.3395437465401436', '0.3395437465401436', '0.3395437465401436', '0.0']	[103, 103, 103, 2]	3.0	4.0						word overlap	[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens._projection.*weight', {'type': 'xavier_normal'}]]							simple_overlap	2506.3920000000003	9949	9535	10564	601	0.7031984948259643	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_test_pretokenized.txt	0.5692986916093266	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_train_pretokenized.txt	0		5.823565966651709	0.5	exponential	140		0.001110680557914009	adam	20	+accuracy	0.7172825902695372	2506.3920000000003	162.0	22	9949	9535	10564	595	0.5653695426982269	0	0.6602760736196319	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_dev_pretokenized.txt	0.6309055288632711	10000
2	0	0.4961656441717792	0.6989685183479672			[]	simple_overlap	19	True	64		basic											['relu', 'linear']	['0.0886480075115556', '0.0']	[465, 2]	3.0	2.0						word overlap	[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens._projection.*weight', {'type': 'xavier_normal'}]]							simple_overlap	2505.8520000000003	9949	9535	10570	593	0.6039510818438382	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_test_pretokenized.txt	0.6797043540898491	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_train_pretokenized.txt	0		6.827860427793761	0.5	exponential	140		1.3097290125956876e-05	adam	20	+accuracy	0.6375233090354298	2505.848	76.0	19	9949	9535	10570	593	0.6481073185357298	0	0.4961656441717792	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_dev_pretokenized.txt	0.7152668493134635	10000
3	4	0.6656441717791411	0.6227576973892394			[]	simple_overlap	23	True	64		basic											['tanh', 'tanh', 'linear']	['0.36413176354022', '0.36413176354022', '0.0']	[379, 379, 2]	3.0	3.0						word overlap	[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens._projection.*weight', {'type': 'xavier_normal'}]]							simple_overlap	2505.284	9949	9531	10568	595	0.702728127939793	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_test_pretokenized.txt	0.5680203262497397	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_train_pretokenized.txt	0		5.3489206305943355	0.5	exponential	140		0.0002027597435924884	adam	20	+accuracy	0.7093998982878454	2505.28	121.0	23	9949	9531	10568	595	0.5750975462640849	0	0.6503067484662577	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_dev_pretokenized.txt	0.6368142252876645	10000
4	6	0.6365030674846626	0.64261223588671			[]	simple_overlap	25	True	64		basic											['tanh', 'linear']	['0.45823338594994517', '0.0']	[347, 2]	3.0	2.0						word overlap	[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens._projection.*weight', {'type': 'xavier_normal'}]]							simple_overlap	2505.788	9949	9535	10566	593	0.6881467544684854	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_test_pretokenized.txt	0.5758452871266533	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_train_pretokenized.txt	0		8.008676644910338	0.5	exponential	140		0.00012345510428246647	adam	20	+accuracy	0.696558738769283	2505.788	108.0	25	9949	9535	10566	593	0.5897263051048527	0	0.6365030674846626	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_dev_pretokenized.txt	0.6424816037927356	10000
5	0	0.4961656441717792	0.714810794308072			[]	simple_overlap	19	True	64		basic											['relu', 'relu', 'relu', 'linear']	['0.401098758025444', '0.401098758025444', '0.401098758025444', '0.0']	[97, 97, 97, 2]	3.0	4.0						word overlap	[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens._projection.*weight', {'type': 'xavier_normal'}]]							simple_overlap	2493.46	9949	9535	10566	593	0.6039510818438382	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_test_pretokenized.txt	0.6705426100422355	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_train_pretokenized.txt	0		8.187122487904238	0.5	exponential	140		3.521562129991309e-05	adam	20	+accuracy	0.6260383115782336	2493.46	86.0	19	9949	9535	10566	593	0.6586468505665539	0	0.4961656441717792	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_dev_pretokenized.txt	0.7051218208812532	10000
6	5	0.6825153374233128	0.6089007953802744			[]	simple_overlap	24	True	64		basic											['relu', 'relu', 'relu', 'linear']	['0.3235995699323165', '0.3235995699323165', '0.3235995699323165', '0.0']	[401, 401, 401, 2]	3.0	4.0						word overlap	[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens._projection.*weight', {'type': 'xavier_normal'}]]							simple_overlap	2506.2039999999997	9949	9357	10538	601	0.7173095014111006	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_test_pretokenized.txt	0.5633545368909836	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_train_pretokenized.txt	0		8.860666141089194	0.5	exponential	140		0.00015458644984893408	adam	20	+accuracy	0.7132564841498559	2506.2039999999997	184.0	24	9949	9357	10538	601	0.5714924072993157	0	0.6825153374233128	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_dev_pretokenized.txt	0.6090796533085051	10000
7	7	0.5590490797546013	0.6691280404726664			[]	simple_overlap	26	True	64		basic											['relu', 'linear']	['0.33753407891954396', '0.0']	[378, 2]	3.0	2.0						word overlap	[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens._projection.*weight', {'type': 'xavier_normal'}]]							simple_overlap	2507.1479999999997	9949	9535	10566	593	0.6556914393226717	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_test_pretokenized.txt	0.6102641259922701	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_train_pretokenized.txt	0		8.771977415717268	0.5	exponential	140		5.508703685596703e-05	adam	20	+accuracy	0.6861332429225292	2507.1479999999997	99.0	26	9949	9535	10566	593	0.6053803161715428	0	0.5590490797546013	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_dev_pretokenized.txt	0.6689401723089672	10000
8	3	0.6802147239263804	0.6197614854290372			[]	simple_overlap	22	True	64		basic											['relu', 'linear']	['0.17665240777186314', '0.0']	[77, 2]	3.0	2.0						word overlap	[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens._projection.*weight', {'type': 'xavier_normal'}]]							simple_overlap	2505.5679999999998	9949	9535	10566	593	0.7140169332079022	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_test_pretokenized.txt	0.5645741040215773	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_train_pretokenized.txt	0		7.172589953485283	0.5	exponential	140		0.024633710458015972	adam	20	+accuracy	0.7189354127818274	2505.5679999999998	85.0	22	9949	9535	10566	593	0.5592683610231249	0	0.6633435582822086	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_dev_pretokenized.txt	0.6275589650585538	10000
9	5	0.6756134969325154	0.6136881751673562			[]	simple_overlap	24	True	64		basic											['tanh', 'linear']	['0.009787459242334484', '0.0']	[387, 2]	3.0	2.0						word overlap	[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens._projection.*weight', {'type': 'xavier_normal'}]]							simple_overlap	2504.688	9949	9357	10564	593	0.7064910630291628	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_test_pretokenized.txt	0.5679920438457938	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_train_pretokenized.txt	0		5.806987574155962	0.5	exponential	140		0.007522137262432483	adam	20	+accuracy	0.7171130700118664	2504.688	91.0	24	9949	9357	10564	593	0.559761743881515	0	0.6526073619631901	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_dev_pretokenized.txt	0.6287833991504851	10000
10	2	0.6349693251533742	0.6301512136345818			[]	simple_overlap	21	True	64		basic											['tanh', 'tanh', 'linear']	['0.0661117700262856', '0.0661117700262856', '0.0']	[177, 177, 2]	3.0	3.0						word overlap	[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens._projection.*weight', {'type': 'xavier_normal'}]]							simple_overlap	2506.604	9949	9531	10564	593	0.6829727187206021	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_test_pretokenized.txt	0.585304848411504	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_train_pretokenized.txt	0		5.4221337603173385	0.5	exponential	140		2.810252186281683e-05	adam	20	+accuracy	0.7093151381590099	2506.5879999999997	93.0	21	9949	9531	10564	0	0.5733686649217838	0	0.6273006134969326	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_dev_pretokenized.txt	0.6398259202639262	10000
11	2	0.6763803680981595	0.6120427463735852			[]	simple_overlap	21	True	64		basic											['tanh', 'linear']	['0.08081841395895673', '0.0']	[185, 2]	3.0	2.0						word overlap	[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens._projection.*weight', {'type': 'xavier_normal'}]]							simple_overlap	2506.072	9949	9535	10568	593	0.7088428974600188	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_test_pretokenized.txt	0.5675082723884022	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_train_pretokenized.txt	0		6.893679728373216	0.5	exponential	140		0.0024455047867995537	adam	20	+accuracy	0.7181725716223089	2506.0679999999998	80.0	21	9949	9535	10568	593	0.5608598364562523	0	0.6541411042944786	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_dev_pretokenized.txt	0.6286638265564328	10000
