C	Unnamed: 0	Unnamed: 0.1	accuracy	best_epoch	best_validation_accuracy	best_validation_loss	dataset_reader.lazy	dataset_reader.sample	dataset_reader.token_indexers.elmo.type	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.tokenizer.word_splitter	dataset_reader.type	embedding	epoch	evaluate_on_test	iterator.batch_size	iterator.type	model.dropout	model.encoder.aggregations	model.encoder.architecture.bidirectional	model.encoder.architecture.embedding_dim	model.encoder.architecture.hidden_size	model.encoder.architecture.input_size	model.encoder.architecture.ngram_filter_sizes	model.encoder.architecture.num_filters	model.encoder.architecture.num_layers	model.encoder.architecture.output_dim	model.encoder.architecture.type	model.encoder.type	model.input_embedder.token_embedders.elmo.archive_file	model.input_embedder.token_embedders.elmo.bos_eos_tokens	model.input_embedder.token_embedders.elmo.dropout	model.input_embedder.token_embedders.elmo.remove_bos_eos	model.input_embedder.token_embedders.elmo.requires_grad	model.input_embedder.token_embedders.elmo.type	model.input_embedder.token_embedders.tokens.embedding_dim	model.input_embedder.token_embedders.tokens.pretrained_file	model.input_embedder.token_embedders.tokens.trainable	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	penalty	random_state	solver	test_data_path	tol	train_data_path	trainer.cuda_device	trainer.learning_rate_scheduler.factor	trainer.learning_rate_scheduler.patience	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_data_path	validation_dataset_reader.lazy	validation_dataset_reader.sample	validation_dataset_reader.token_indexers.elmo.type	validation_dataset_reader.token_indexers.tokens.lowercase_tokens	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.tokenizer.word_splitter	validation_dataset_reader.type	validation_loss	vocabulary.max_vocab_size
	73	23.0		19.0	0.8696	0.3790362553706593	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	28.0	False	32.0	basic	0.2	['maxpool']	True		491.0	50.0			1.0		lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3451.216	940.0	2154.0	1666.0	1446.0	1598.0	1500.0	890.0	1548.0						/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	3.6294170099157113e-06	adam	10.0	+accuracy	0.8644336037704675	3451.216	3679.0000000000014	28.0	940.0	2154.0	11.0	660.0	1598.0	734.0	890.0	1548.0	0.3875428195078803	0.0	0.8692	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.3786425125447048	10000.0
	74	24.0		20.0	0.8606	0.4088087317765139	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	29.0	False	32.0	basic	0.2	['attention maxpool final_state']	True		188.0	50.0			2.0		lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3453.864	1294.0	792.0	812.0	1534.0	1158.0	776.0	1396.0	686.0						/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.0447876102856161	adam	10.0	+accuracy	0.9132427238497726	3453.864	4037.0000000000014	29.0	1.0	1.0	812.0	1.0	1146.0	1.0	1.0	1.0	0.25140953268886906	0.0	0.8564	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.4258134876656684	10000.0
	75	25.0		7.0	0.923	0.22966315941351234	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	16.0	False	32.0	basic	0.4	['attention meanpool final_state maxpool']	True		430.0	50.0			2.0		lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3467.664	1294.0	792.0	940.0	1534.0	1158.0	776.0	1396.0	1368.0						/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.00015507025734266106	adam	10.0	+accuracy	0.9635301176531972	3467.664	3107.0	16.0	1294.0	1.0	812.0	1.0	1146.0	1.0	1.0	1.0	0.10418511825910644	0.0	0.9212	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.2624405544417299	10000.0
	76	26.0		0.0	0.8976	0.2938568395366714	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	9.0	False	32.0	basic	0.0	['attention meanpool final_state maxpool']	True		156.0	50.0			2.0		lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3447.72	940.0	2154.0	882.0	660.0	1598.0	734.0	890.0	1548.0						/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.014612112734412016	adam	10.0	+accuracy	0.9029817650588264	3447.72	1452.0	9.0	844.0	2154.0	882.0	660.0	1598.0	734.0	890.0	810.0	0.27483029037083795	0.0	0.8888	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.32983008010467146	10000.0
	77	27.0		23.0	0.8878	0.32410389237153303	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	32.0	False	32.0	basic	0.0	['meanpool maxpool']	True		204.0	50.0			2.0		lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3450.792	940.0	2154.0	1666.0	1446.0	1768.0	1500.0	890.0	1548.0						/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	1.0686065121210723e-05	adam	10.0	+accuracy	0.8871381490273829	3450.792	4524.0	32.0	844.0	2154.0	882.0	660.0	1682.0	838.0	890.0	838.0	0.3172073834127413	0.0	0.8872	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.3240842921244111	10000.0
	78	28.0		19.0	0.8908	0.33881810706132537	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	28.0	False	32.0	basic	0.4	['meanpool attention maxpool final_state']	True		123.0	50.0			2.0		lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3446.948	1294.0	792.0	940.0	1534.0	1942.0	776.0	1396.0	1368.0						/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.030726686141922182	adam	10.0	+accuracy	0.9422864546648232	3446.9440000000004	4266.0	28.0	1294.0	1.0	812.0	1.0	1146.0	776.0	1396.0	1.0	0.1691750982912588	0.0	0.8878	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.3715260511940452	10000.0
	79	29.0		1.0	0.922	0.22949302523948584	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	10.0	False	32.0	basic	0.2	['attention']	True		462.0	50.0			2.0		lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3470.928	644.0	1092.0	1586.0	1472.0	846.0	784.0	922.0	674.0						/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.001833356164244978	adam	10.0	+accuracy	0.9969043209071384	3470.928	2155.0	10.0	644.0	1092.0	1586.0	1472.0	846.0	784.0	922.0	674.0	0.006976529518628297	0.0	0.915	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.699481009582805	10000.0
	80	30.0		4.0	0.9246	0.2266309588056081	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	13.0	False	32.0	basic	0.4	['final_state']	True		405.0	50.0			3.0		lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3501.272	1324.0	776.0	940.0	1484.0	1854.0	792.0	1396.0	1368.0						/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.0003356290846480629	adam	10.0	+accuracy	0.9838172505847876	3501.272	3293.0	13.0	774.0	776.0	940.0	1484.0	1122.0	728.0	1396.0	1368.0	0.04680018196023408	0.0	0.9162	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.4149215852568863	10000.0
	81	31.0		8.0	0.9208	0.2323931866817793	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	17.0	False	32.0	basic	0.0	['final_state attention']	True		278.0	50.0			2.0		lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3461.264	644.0	1092.0	1586.0	1472.0	872.0	784.0	922.0	674.0						/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	9.84729232922832e-05	adam	10.0	+accuracy	0.939538604683519	3461.264	2736.0	17.0	644.0	1092.0	1586.0	812.0	872.0	784.0	922.0	674.0	0.17021549921161475	0.0	0.9194	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.2356451336460509	10000.0
	82	32.0		8.0	0.9232	0.2479288708774527	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	17.0	False	32.0	basic	0.4	['final_state maxpool']	True		199.0	50.0			2.0		lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3456.624000000001	644.0	1092.0	1586.0	1472.0	872.0	784.0	922.0	674.0						/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.0003357819646411981	adam	10.0	+accuracy	0.9738171636275098	3456.624000000001	2657.0	17.0	644.0	1092.0	1586.0	812.0	846.0	784.0	922.0	674.0	0.07688612593431181	0.0	0.9188	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.3016736992652629	10000.0
	83	33.0		3.0	0.9218	0.23295716599673985	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	12.0	False	32.0	basic	0.4	['final_state attention meanpool']	True		442.0	50.0			2.0		lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3474.896	940.0	2154.0	1666.0	1446.0	1406.0	1500.0	838.0	1510.0						/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.00047811136017377376	adam	10.0	+accuracy	0.9957043104722648	3474.884	2458.0	12.0	940.0	2154.0	716.0	1392.0	758.0	1500.0	838.0	1470.0	0.013416291303408184	0.0	0.914	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.5776188490069976	10000.0
	84	34.0		4.0	0.924	0.2372631949081922	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	13.0	False	32.0	basic	0.4	['meanpool final_state']	True		256.0	50.0			1.0		lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3446.752	1324.0	738.0	940.0	1484.0	1854.0	792.0	1396.0	1292.0						/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.0005378251535850449	adam	10.0	+accuracy	0.9776171966712754	3446.752	1472.0	13.0	1154.0	718.0	940.0	1484.0	1854.0	792.0	1396.0	1292.0	0.06315282234610056	0.0	0.9172	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.35320036556975104	10000.0
	85	35.0		5.0	0.919	0.2777780780604311	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	14.0	False	32.0	basic	0.1	['attention maxpool meanpool']	True		155.0	50.0			2.0		lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3449.056	1324.0	738.0	940.0	1484.0	1854.0	776.0	1396.0	1292.0						/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.0008541325012864586	adam	10.0	+accuracy	0.9961738797728676	3449.048	2241.0	14.0	1154.0	738.0	940.0	1484.0	1854.0	776.0	1396.0	1292.0	0.011109232387889505	0.0	0.9124	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.594689464089787	10000.0
	86	36.0		2.0	0.9176	0.2651276026799041	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	11.0	False	32.0	basic	0.1	['final_state meanpool attention']	True		114.0	50.0			1.0		lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3444.736	1324.0	2154.0	940.0	1242.0	1768.0	648.0	1326.0	750.0						/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.005194822544755968	adam	10.0	+accuracy	0.9926173271071922	3444.736	1358.0	11.0	1324.0	738.0	940.0	1242.0	1768.0	640.0	1326.0	750.0	0.02128264628198883	0.0	0.9082	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.6164677367800739	10000.0
	87	37.0		2.0	0.9164	0.2494656214621037	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	11.0	False	32.0	basic	0.4	['attention maxpool meanpool final_state']	True		366.0	50.0			3.0		lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3489.62	862.0	2154.0	1586.0	1338.0	1406.0	1500.0	772.0	1510.0						/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.001891508506432148	adam	10.0	+accuracy	0.996391272967591	3489.62	2686.0	11.0	772.0	2154.0	1586.0	1338.0	1406.0	1500.0	772.0	1510.0	0.009229554271086548	0.0	0.9106	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.8044734151120398	10000.0
	88	38.0		2.0	0.9238	0.2352295574394001	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	11.0	False	32.0	basic	0.4	['attention meanpool maxpool']	True		291.0	50.0			2.0		lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3458.072	1248.0	792.0	940.0	1534.0	1158.0	760.0	1396.0	1368.0						/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.002174760551931392	adam	10.0	+accuracy	0.9959303993947772	3458.072	1820.0	11.0	1238.0	694.0	786.0	1534.0	1158.0	760.0	1396.0	686.0	0.011197945436164241	0.0	0.908	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.9327936278549348	10000.0
	89	39.0		2.0	0.922	0.23748219774881746	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	11.0	False	32.0	basic	0.0	['maxpool']	True		385.0	50.0			2.0		lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3470.736	1248.0	760.0	940.0	1484.0	1942.0	792.0	1396.0	1368.0						/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.0021542129020377604	adam	10.0	+accuracy	0.9970347568239724	3470.732	2038.0	11.0	1248.0	746.0	940.0	1484.0	1854.0	728.0	1396.0	1292.0	0.007870637886885022	0.0	0.911	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.6241748318977797	10000.0
	90	40.0		27.0	0.9184	0.2395497159973072	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	36.0	False	32.0	basic	0.3	['maxpool attention final_state']	True		467.0	50.0			3.0		lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3499.688	1274.0	2154.0	1666.0	1446.0	1768.0	1500.0	890.0	1548.0						/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	6.518620577250671e-05	adam	10.0	+accuracy	0.937034235080305	3499.64	9919.0	36.0	1274.0	2154.0	910.0	668.0	1768.0	1160.0	862.0	680.0	0.1756904370239047	0.0	0.9178	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.2399422321349952	10000.0
	91	41.0		5.0	0.925	0.2378771783202697	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	14.0	False	32.0	basic	0.0	['meanpool']	True		216.0	50.0			2.0		lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3453.056	810.0	2064.0	1586.0	1472.0	898.0	784.0	922.0	1388.0						/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.0005398546457671384	adam	10.0	+accuracy	0.9845042130801136	3453.052	2162.0	14.0	810.0	2064.0	1586.0	848.0	898.0	784.0	732.0	1328.0	0.04590137238973418	0.0	0.914	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.4496931502014209	10000.0
	92	42.0		24.0	0.9144	0.2505411933277064	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	33.0	False	32.0	basic	0.2	['maxpool final_state meanpool']	True		350.0	50.0			3.0		lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3482.764	1324.0	2154.0	940.0	1534.0	1854.0	792.0	1396.0	1368.0						/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	4.6970589846782677e-05	adam	10.0	+accuracy	0.9222862807502674	3482.764	7149.0	33.0	1294.0	1.0	812.0	1.0	1146.0	776.0	1396.0	1.0	0.2176275599144636	0.0	0.9138	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.2505427379469583	10000.0
	93	43.0		8.0	0.92	0.2468269528571967	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	17.0	False	32.0	basic	0.4	['meanpool attention']	True		126.0	50.0			1.0		lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3445.68	1294.0	792.0	940.0	1534.0	1158.0	776.0	1396.0	686.0						/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.0002441574188924608	adam	10.0	+accuracy	0.9481995495613004	3445.68	1949.0	17.0	1294.0	712.0	812.0	1.0	1076.0	776.0	1396.0	686.0	0.15115346725248568	0.0	0.9176	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.2535310775326316	10000.0
	94	44.0		35.0	0.866	0.3995953657349963	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	44.0	False	32.0	basic	0.1	['maxpool meanpool']	True		148.0	50.0			3.0		lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3452.4040000000005	1324.0	2154.0	940.0	1484.0	1942.0	1160.0	1396.0	1548.0						/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	1.7737968019966166e-06	adam	10.0	+accuracy	0.8594683432029844	3452.4040000000005	7909.000000000001	44.0	11.0	776.0	940.0	1484.0	1122.0	744.0	1396.0	1368.0	0.4015759907032658	0.0	0.866	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.3989649376576873	10000.0
	95	45.0		6.0	0.9208	0.2836446618530781	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	15.0	False	32.0	basic	0.3	['maxpool']	True		416.0	50.0			2.0		lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3465.84	1324.0	2154.0	940.0	1434.0	1768.0	1160.0	1396.0	1292.0						/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.000568781398677459	adam	10.0	+accuracy	0.9969825824572388	3465.824	2669.0	15.0	1324.0	738.0	940.0	1338.0	1768.0	746.0	1326.0	1292.0	0.008723605116915438	0.0	0.9114	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.5673687956325567	10000.0
	96	46.0		12.0	0.8828	0.3382915078075069	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	21.0	False	32.0	basic	0.4	['meanpool attention final_state']	True		217.0	50.0			2.0		lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3453.972	862.0	2154.0	1586.0	1338.0	1406.0	1500.0	772.0	1510.0						/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	7.505505760145435e-06	adam	10.0	+accuracy	0.8795380829398517	3453.972	3189.0	21.0	862.0	2154.0	1586.0	1338.0	1406.0	1500.0	772.0	1510.0	0.33867931082994	0.0	0.882	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.33593718176055104	10000.0
	97	47.0		2.0	0.9212	0.23101792726547096	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	11.0	False	32.0	basic	0.0	['maxpool']	True		355.0	50.0			1.0		lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3450.676	1224.0	2154.0	882.0	668.0	1768.0	898.0	890.0	866.0						/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.001238982456878478	adam	10.0	+accuracy	0.9971825841963844	3450.672	1289.0	11.0	1224.0	2154.0	882.0	668.0	1768.0	878.0	842.0	866.0	0.008234666268328028	0.0	0.9196	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.4371334547236277	10000.0
	98	48.0		15.0	0.9138	0.25339950972301944	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	24.0	False	32.0	basic	0.1	['meanpool attention final_state']	True		98.0	50.0			1.0		lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3447.16	644.0	1092.0	1586.0	1472.0	872.0	784.0	922.0	674.0						/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	8.478069804279163e-05	adam	10.0	+accuracy	0.9219645388220769	3447.16	2788.0	24.0	644.0	1092.0	1586.0	812.0	872.0	784.0	922.0	674.0	0.22140589116154674	0.0	0.9124	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.2533441515769928	10000.0
	0			10.0	0.8796	0.36999484443966346	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json		19.0	False	64.0	basic	0.0			50.0			[1, 2, 3, 4, 5]	271.0		90.0	cnn	seq2vec							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3456.252	9949.0	1049.0	923.0	11881.0										s3://suching-dev/final-datasets/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	4.091003768357271e-06	adam	10.0	+accuracy	0.8796163444899521	3456.252	626.0	19.0	9949.0	1049.0	923.0	11881.0					0.3584731745849269	0.0	0.8794	s3://suching-dev/final-datasets/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.3667003210586838	
	1			1.0	0.9194	0.2485134755320187	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json		10.0	False	64.0	basic	0.1			50.0			[1, 2, 3, 4, 5]	472.0		481.0	cnn	seq2vec							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3442.948	9949.0	10706.0	10832.0	11881.0										s3://suching-dev/final-datasets/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.0017717745768734317	adam	10.0	+accuracy	0.9944260384872912	3442.948	556.0	10.0	9949.0	10702.0	10832.0	11881.0					0.0209365479592918	0.0	0.8994	s3://suching-dev/final-datasets/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.7931145852125143	
	2			0.0	0.9124	0.2596900842235058	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json		9.0	False	64.0	basic	0.3			50.0			[1, 2, 3, 4]	467.0		469.0	cnn	seq2vec							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3457.688	9949.0	1595.0	1469.0	11881.0										s3://suching-dev/final-datasets/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.0010559180731920534	adam	10.0	+accuracy	0.9892955590918182	3457.688	300.0	9.0	9949.0	1595.0	1469.0	11881.0					0.039927268814104806	0.0	0.8928	s3://suching-dev/final-datasets/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.6655792411935479	
