C	Unnamed: 0	accuracy	best_epoch	best_validation_accuracy	best_validation_loss	dataset_reader.lazy	dataset_reader.sample	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.tokenizer.word_splitter	dataset_reader.type	epoch	evaluate_on_test	iterator.batch_size	iterator.type	model.dropout	model.encoder.aggregations	model.encoder.architecture.bidirectional	model.encoder.architecture.hidden_size	model.encoder.architecture.input_size	model.encoder.architecture.num_layers	model.encoder.architecture.type	model.encoder.type	model.input_embedder.token_embedders.tokens.embedding_dim	model.input_embedder.token_embedders.tokens.pretrained_file	model.input_embedder.token_embedders.tokens.trainable	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	penalty	random_state	solver	test_data_path	tol	train_data_path	trainer.cuda_device	trainer.learning_rate_scheduler.factor	trainer.learning_rate_scheduler.patience	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_data_path	validation_dataset_reader.lazy	validation_dataset_reader.sample	validation_dataset_reader.token_indexers.tokens.lowercase_tokens	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.tokenizer.word_splitter	validation_dataset_reader.type	validation_loss
	0.0		6.0	0.9024	0.27191087669586833	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	15.0	False	64.0	basic	0.3	['maxpool meanpool attention final_state']	True	248.0	50.0	2.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3832.732	7331.0	7053.0	7853.0	5627.0	6181.0	5913.0	6979.0	4407.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.000463791287215259	adam	10.0	+accuracy	0.9964	3832.732	2164.0	15.0	7331.0	6643.0	7853.0	5627.0	6181.0	5913.0	6979.0	4407.0	0.015701940608993412	0.0	0.8932	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.5142859677678044
	1.0		1.0	0.9092	0.22614476848629456	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	10.0	False	64.0	basic	0.2	['attention final_state maxpool']	True	129.0	50.0	2.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3831.24	6497.0	6791.0	3949.0	7571.0	7321.0	4341.0	3283.0	6373.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.0032356248046445557	adam	10.0	+accuracy	1.0	3831.24	1143.0	10.0	6497.0	6791.0	3949.0	7571.0	3003.0	4341.0	3283.0	6373.0	3.0613673952060006e-06	0.0	0.8824	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.8854793463892574
	2.0		0.0	0.893	0.26681317228682433	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	9.0	False	64.0	basic	0.2	['attention final_state maxpool']	True	331.0	50.0	1.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3826.504	7995.0	7167.0	6043.0	4681.0	5787.0	5895.0	3707.0	7733.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.012539239285607923	adam	10.0	+accuracy	1.0	3826.504	1241.0	9.0	7781.0	7167.0	6043.0	4681.0	5787.0	5895.0	3707.0	7733.0	3.139424723939012e-05	0.0	0.8686	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.9298444184698637
	3.0		12.0	0.6488	0.6498360822472391	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	21.0	False	64.0	basic	0.0	['meanpool attention final_state maxpool']	True	366.0	50.0	2.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3834.076	7331.0	8007.0	7853.0	5627.0	7057.0	4259.0	7087.0	5267.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	2.366090165420121e-06	adam	10.0	+accuracy	0.65755	3832.784	4357.0	21.0	7331.0	8007.0	7853.0	5627.0	6897.0	4059.0	6979.0	5267.0	0.6385599477603413	0.0	0.6486	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6428479959693136
	4.0		4.0	0.9038	0.24796168176056466	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	13.0	False	64.0	basic	0.2	['final_state maxpool meanpool attention']	True	310.0	50.0	3.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3847.544	7489.0	8049.0	5335.0	4255.0	7215.0	7361.0	6805.0	7199.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.0006206859471811113	adam	10.0	+accuracy	0.9996	3847.544	3157.0	13.0	7489.0	8049.0	5335.0	4255.0	2787.0	7361.0	10.0	6185.0	0.0029040658310912674	0.0	0.884	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6856552276618874
	5.0		0.0	0.853	0.35228820163992386	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	9.0	False	64.0	basic	0.4	['final_state']	True	109.0	50.0	1.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3826.94	7331.0	6643.0	6251.0	6949.0	7185.0	5913.0	6979.0	2321.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.03072834666528968	adam	10.0	+accuracy	0.8464	3826.94	682.0	9.0	7331.0	6643.0	6251.0	3391.0	7185.0	2887.0	6979.0	2321.0	0.37871172967048494	0.0	0.764	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.5383884523865543
	6.0		23.0	0.8944	0.2725239648849149	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	32.0	False	64.0	basic	0.1	['maxpool']	True	282.0	50.0	2.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3833.072	7489.0	8049.0	5335.0	7571.0	7215.0	8015.0	5807.0	7037.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.0002280694029978101	adam	10.0	+accuracy	0.9593	3833.072	4980.0	32.0	7489.0	8049.0	5335.0	4253.0	7215.0	7361.0	5807.0	5381.0	0.1169472342839066	0.0	0.8914	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.2737605367091638
	7.0		1.0	0.9008	0.2453309957739673	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	10.0	False	64.0	basic	0.0	['maxpool']	True	371.0	50.0	3.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3855.412	7331.0	7729.0	4945.0	4679.0	5787.0	5895.0	7337.0	7159.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.0031296375297530073	adam	10.0	+accuracy	1.0	3855.412	2774.0	10.0	10.0	7165.0	4945.0	4679.0	4027.0	5895.0	7337.0	6241.0	6.855858233980477e-05	0.0	0.8818	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.7236314111306698
	8.0		0.0	0.9102	0.2278560429245611	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	9.0	False	64.0	basic	0.2	['meanpool attention']	True	304.0	50.0	2.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3832.692	5475.0	7727.0	5325.0	5627.0	7647.0	7559.0	7005.0	7923.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.012868032787316429	adam	10.0	+accuracy	1.0	3832.42	1549.0	9.0	5475.0	737.0	5325.0	5627.0	7647.0	10.0	5779.0	7923.0	5.838458244792951e-06	0.0	0.8744	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.9905250904303564
	9.0		21.0	0.6912	0.5850482435920571	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	30.0	False	64.0	basic	0.2	['maxpool']	True	151.0	50.0	2.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3837.428	7489.0	8049.0	5335.0	4255.0	2787.0	7361.0	6153.0	8083.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	7.029006434574156e-06	adam	10.0	+accuracy	0.696	3837.428	3200.0	30.0	7489.0	8049.0	5335.0	4255.0	2787.0	4833.0	5307.0	8083.0	0.5817791774821358	0.0	0.6906	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.5841868681998192
	10.0		36.0	0.7392	0.5390959551817254	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	45.0	False	64.0	basic	0.4	['attention meanpool maxpool final_state']	True	213.0	50.0	2.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3836.46	7489.0	8049.0	5889.0	5627.0	4519.0	5655.0	8005.0	8083.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	6.6135972289938324e-06	adam	10.0	+accuracy	0.74205	3836.46	5901.0	45.0	7489.0	8049.0	5321.0	5627.0	4519.0	5655.0	8005.0	7341.0	0.5322487914143279	0.0	0.7388	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.5388421846341483
	11.0		21.0	0.86	0.4080078465085996	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	30.0	False	64.0	basic	0.0	['meanpool attention']	True	473.0	50.0	3.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3891.912	7489.0	8049.0	5889.0	5627.0	7647.0	7361.0	8005.0	8083.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.011934268705747262	adam	10.0	+accuracy	0.9918	3891.912	10525.0	30.0	7059.0	7303.0	5325.0	5627.0	7647.0	3523.0	8005.0	6255.0	0.038710835681389125	0.0	0.8554	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.5571433296309242
	12.0		0.0	0.5	0.8891791173174411	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	9.0	False	64.0	basic	0.3	['final_state maxpool']	True	287.0	50.0	3.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3837.156	7781.0	7167.0	6043.0	4681.0	5787.0	5895.0	7337.0	7733.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.02266439509000064	adam	10.0	+accuracy	0.4926	3837.156	2035.0	9.0	7781.0	7167.0	6043.0	4681.0	5787.0	5895.0	3707.0	7733.0	0.7226195982850778	0.0	0.5	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6970885546901558
	13.0		19.0	0.8996	0.3037915143031108	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	28.0	False	64.0	basic	0.3	['meanpool maxpool']	True	495.0	50.0	3.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3902.312	7489.0	8049.0	5889.0	5627.0	7647.0	7361.0	8005.0	8083.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.0002454181994519929	adam	10.0	+accuracy	0.9735	3902.312	10409.0	28.0	3009.0	7303.0	5325.0	5627.0	7647.0	4973.0	8005.0	6255.0	0.08244217066957166	0.0	0.8984	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.3119933552379849
	14.0		21.0	0.7208	0.5533553014827679	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	30.0	False	64.0	basic	0.1	['meanpool maxpool attention final_state']	True	311.0	50.0	3.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3846.136	7489.0	8049.0	5335.0	7571.0	5887.0	5709.0	6863.0	7749.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	3.7606247668564315e-06	adam	10.0	+accuracy	0.72545	3846.136	6927.0	30.0	7489.0	8049.0	5335.0	7247.0	5887.0	5709.0	5807.0	5381.0	0.545269579552233	0.0	0.7206	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.5524905459790289
	15.0		10.0	0.6424	0.6750807120830198	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	19.0	False	64.0	basic	0.3	['final_state maxpool']	True	347.0	50.0	1.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3828.976	5477.0	8005.0	5325.0	5627.0	7647.0	7559.0	5779.0	7923.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	4.437599897650751e-06	adam	10.0	+accuracy	0.6433	3828.976	2428.0	19.0	5477.0	8005.0	5325.0	5627.0	7647.0	7559.0	3761.0	4937.0	0.6715466090665457	0.0	0.6394	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6724356895760645
	16.0		29.0	0.804	0.42468834753277934	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	38.0	False	64.0	basic	0.3	['maxpool attention meanpool']	True	139.0	50.0	2.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3835.92	7331.0	6647.0	6251.0	7969.0	7973.0	7187.0	7367.0	2605.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	2.6674767308810158e-05	adam	10.0	+accuracy	0.81395	3835.92	4113.0	38.0	7331.0	6647.0	4945.0	4679.0	7973.0	5165.0	3385.0	2605.0	0.412678957366334	0.0	0.8032	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.42461473221265816
	17.0		14.0	0.6652	0.6533800137193897	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	23.0	False	64.0	basic	0.3	['meanpool final_state attention maxpool']	True	113.0	50.0	1.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3826.492	7331.0	6647.0	4945.0	4679.0	7973.0	5165.0	3385.0	4839.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	1.0951863054869285e-05	adam	10.0	+accuracy	0.66655	3826.416	1710.0	23.0	7331.0	859.0	4945.0	4679.0	7973.0	4233.0	3385.0	4839.0	0.6478553176307069	0.0	0.6646	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.649374012705646
	18.0		13.0	0.8152	1.1147588674403444	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	22.0	False	64.0	basic	0.0	['attention maxpool meanpool final_state']	True	201.0	50.0	1.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3827.012	7489.0	8049.0	5335.0	4255.0	7215.0	7361.0	4179.0	6185.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.0663332676375643	adam	10.0	+accuracy	1.0	3827.012	2065.0	22.0	7489.0	8049.0	5335.0	4255.0	2787.0	7361.0	4179.0	6185.0	8.980540659861823e-05	0.0	0.8138	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.1224235234004032
	19.0		25.0	0.8678	0.3217926480913464	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	34.0	False	64.0	basic	0.1	['maxpool']	True	382.0	50.0	1.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3827.988	7489.0	8049.0	5335.0	7571.0	5887.0	5709.0	5807.0	7037.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.00010486954680947502	adam	10.0	+accuracy	0.88915	3827.988	4431.0	34.0	7489.0	8049.0	5335.0	7247.0	5887.0	5709.0	5807.0	5381.0	0.2721549798362552	0.0	0.8674	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.32162985922415044
	20.0		2.0	0.902	0.25366613641381264	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	11.0	False	64.0	basic	0.0	['meanpool attention maxpool']	True	174.0	50.0	1.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3827.56	7331.0	6647.0	4943.0	4679.0	7973.0	7187.0	5571.0	2605.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.0014967989338673675	adam	10.0	+accuracy	1.0	3827.56	993.0	11.0	7331.0	6647.0	4943.0	4679.0	7973.0	5165.0	5571.0	2605.0	5.78420766340658e-05	0.0	0.8808	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.7502281899693646
	21.0		0.0	0.897	0.2622674269766747	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	9.0	False	64.0	basic	0.1	['meanpool maxpool attention']	True	134.0	50.0	3.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3836.74	7331.0	6647.0	4945.0	4679.0	7973.0	5165.0	3385.0	5253.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.014372792220360591	adam	10.0	+accuracy	0.9985	3836.74	1332.0	9.0	7331.0	5017.0	4945.0	4679.0	5013.0	4647.0	1985.0	5253.0	0.005378612693542013	0.0	0.865	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.7374880374232425
	22.0		3.0	0.8922	0.2845247037048581	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	12.0	False	64.0	basic	0.4	['attention meanpool final_state maxpool']	True	237.0	50.0	3.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3845.46	7489.0	8049.0	5335.0	7571.0	5887.0	5709.0	4699.0	6329.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.0016206018613343892	adam	10.0	+accuracy	0.9998	3845.46	2379.0	12.0	7489.0	8049.0	5335.0	6227.0	5887.0	5709.0	4699.0	5821.0	0.0013172274854141301	0.0	0.8622	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.9066060089235064
	23.0		27.0	0.7438	0.5270755155177056	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	36.0	False	64.0	basic	0.2	['attention maxpool']	True	304.0	50.0	1.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3827.396	7331.0	7053.0	7853.0	6069.0	7563.0	5913.0	6979.0	4713.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	9.552342426442966e-06	adam	10.0	+accuracy	0.7471	3827.396	4023.0000000000014	36.0	7331.0	6643.0	4631.0	741.0	7185.0	5913.0	6979.0	2321.0	0.5216167978585338	0.0	0.7434	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.5268456732170491
	24.0		22.0	0.7638	0.4933096023300026	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	31.0	False	64.0	basic	0.2	['attention maxpool']	True	440.0	50.0	3.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3890.208	7331.0	8007.0	7853.0	6077.0	7973.0	7187.0	7959.0	5267.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	4.996538838527607e-06	adam	10.0	+accuracy	0.76465	3890.208	9359.0	31.0	7331.0	6647.0	4943.0	6077.0	7973.0	6107.0	7049.0	2321.0	0.49009504095434	0.0	0.7634	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.4929572638077072
	25.0		27.0	0.8792	0.2969552404895613	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	36.0	False	64.0	basic	0.0	['attention']	True	203.0	50.0	2.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3834.132	7331.0	8007.0	7853.0	5627.0	6897.0	4493.0	7087.0	5267.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.00010965895274305048	adam	10.0	+accuracy	0.90515	3834.132	4316.0	36.0	7331.0	7049.0	7853.0	5627.0	5217.0	4493.0	6979.0	3799.0	0.23983982921884464	0.0	0.8784	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.2967979724082765
	26.0		4.0	0.8576	0.3849143418896047	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	13.0	False	64.0	basic	0.0	['maxpool final_state']	True	144.0	50.0	3.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3838.464	7331.0	8007.0	7853.0	5627.0	6897.0	4259.0	4791.0	4525.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.018642769591469044	adam	10.0	+accuracy	0.99945	3838.464	1856.0	13.0	7331.0	8007.0	7853.0	5627.0	6897.0	3645.0	4791.0	4525.0	0.0029210791024513326	0.0	0.8512	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.7369658758368673
	27.0		16.0	0.7874	0.4572540227370926	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	25.0	False	64.0	basic	0.2	['maxpool final_state meanpool attention']	True	330.0	50.0	2.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3832.892	6831.0	8047.0	4647.0	7571.0	5887.0	5709.0	3283.0	6373.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	1.314601114152889e-05	adam	10.0	+accuracy	0.7925	3832.892	4697.0	25.0	6829.0	8047.0	4647.0	7571.0	5887.0	5709.0	2757.0	6373.0	0.4475645423887637	0.0	0.7848	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.456040564217145
	28.0		21.0	0.8168	0.4025663344920436	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	30.0	False	64.0	basic	0.1	['maxpool']	True	83.0	50.0	3.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3840.62	6411.0	8007.0	7853.0	5627.0	7057.0	4259.0	2315.0	7663.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	4.3394306026609366e-05	adam	10.0	+accuracy	0.83245	3840.62	3691.0000000000014	30.0	6411.0	8007.0	6599.0	5627.0	6897.0	4259.0	2315.0	4525.0	0.3837261272314638	0.0	0.8156	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.4020856720737264
