Unnamed: 0	best_epoch	best_validation_accuracy	best_validation_accuracy3	best_validation_loss	dataset_reader.granularity	dataset_reader.sample	dataset_reader.token_indexers.elmo.type	dataset_reader.token_indexers.tokens.type	dataset_reader.type	dataset_reader.use_subtrees	embedding	epoch	evaluate_on_test	iterator.batch_size	iterator.sorting_keys	iterator.type	model.elmo.do_layer_norm	model.elmo.dropout	model.elmo.num_output_representations	model.elmo.options_file	model.elmo.requires_grad	model.elmo.weight_file	model.embedding_dropout	model.encoder.bidirectional	model.encoder.hidden_size	model.encoder.input_size	model.encoder.num_layers	model.encoder.type	model.integrator.bidirectional	model.integrator.hidden_size	model.integrator.input_size	model.integrator.num_layers	model.integrator.type	model.integrator_dropout	model.output_layer.dropout	model.output_layer.input_dim	model.output_layer.num_layers	model.output_layer.output_dims	model.output_layer.pool_sizes	model.pre_encode_feedforward.activations	model.pre_encode_feedforward.dropout	model.pre_encode_feedforward.hidden_dims	model.pre_encode_feedforward.input_dim	model.pre_encode_feedforward.num_layers	model.text_field_embedder.token_embedders.tokens.embedding_dim	model.text_field_embedder.token_embedders.tokens.pretrained_file	model.text_field_embedder.token_embedders.tokens.trainable	model.text_field_embedder.token_embedders.tokens.type	model.type	model.use_input_elmo	model.use_integrator_output_elmo	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	test_accuracy	test_accuracy3	test_data_path	test_loss	train_data_path	trainer.cuda_device	trainer.grad_norm	trainer.learning_rate_scheduler.factor	trainer.learning_rate_scheduler.patience	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_accuracy3	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_accuracy3	validation_data_path	validation_dataset_reader.granularity	validation_dataset_reader.token_indexers.elmo.type	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.type	validation_dataset_reader.use_subtrees	validation_loss
27	0	0.8738532110091743	1.0	0.3229123427109285	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo fine-tuned	9	True	16	[['tokens', 'num_tokens']]	bucket	False	0.1	1.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.2	True	326	463	2	lstm	True	342	1956	2	lstm	0.2	[0.4, 0.4, 0]	2736	3	[329, 329, 2]	4	relu	0.4	[463, 463, 463]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	True	embedding	bcn	True	False	4497.564	4655	4193	4163	4709	4233.0	4179.0	4441.0	3967.0	0.8758923668314114	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.3182927939648691	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	8	0.5	2	reduce_on_plateau	50	1	0.00022016002356039903	adam	10	+accuracy	0.9736623681600096	1.0	4497.564	13660.0	9	4655	4191	4163	4709	4233.0	4179.0	4441.0	3967.0	0.07200589883031874	0	0.8394495412844036	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.5027721941471099
28	14	0.8967889908256881	1.0	0.6371075689792634	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo fine-tuned	23	True	16	[['tokens', 'num_tokens']]	bucket	False	0.1	1.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.4	True	119	205	1	lstm	True	133	714	2	lstm	0.2	[0.2, 0.2, 0]	1064	3	[194, 194, 2]	3	tanh	0.1	[205, 205, 205]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	True	embedding	bcn	True	False	4409.335999999998	4155	4903	4157	4887	5035.0	4909.0	4959.0	3715.0	0.8885227896760022	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.5922358302568522	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	7	0.5	2	reduce_on_plateau	50	1	3.3178203532968938e-06	adam	10	+accuracy	0.9952325039982184	1.0	4409.232	31535.000000000004	23	4155	4491	4157	4887	5035.0	4909.0	4959.0	3715.0	0.01960693376003067	0	0.8922018348623854	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.6739205787127668
29	45	0.7947247706422018	1.0	0.4767457807605917	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo fine-tuned	49	True	16	[['tokens', 'num_tokens']]	bucket	False	0.0	2.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.3	True	263	187	3	lstm	True	169	1578	3	lstm	0.0	[0.3, 0]	5448	2	[339, 2]	6	tanh	0.3	[187, 187, 187]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	True	embedding	bcn	True	True	4469.976	4881	4903	4705	4647	5007.0	4809.0	4957.0	4725.0	0.7715540911587042	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.5044810817691318	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	9	0.5	2	reduce_on_plateau	50	1	0.00926715555482939	adam	10	+accuracy	0.8777759782982772	1.0	4469.976	72111.0	49	4881	4903	4157	4647	4763.0	3755.0	4957.0	4725.0	0.3185860602087096	0	0.7924311926605505	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.4772913827137514
30	1	0.5091743119266054	1.0	0.7083721919493242	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo fine-tuned	10	True	16	[['tokens', 'num_tokens']]	bucket	False	0.2	1.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.1	True	267	284	3	lstm	True	160	1602	2	lstm	0.0	[0.4, 0.4, 0.4, 0]	1280	4	[439, 439, 439, 2]	4	relu	0.1	[284, 284, 284]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	True	embedding	bcn	True	False	4461.316	4655	4193	4163	4711	4233.0	4179.0	4441.0	3967.0	0.499176276771005	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.7121014736200634	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	6	0.5	2	reduce_on_plateau	50	1	0.0014255657170588966	adam	10	+accuracy	0.5681316679150555	1.0	4461.304	15105.000000000002	10	4655	4193	4163	4709	4233.0	4179.0	4441.0	3967.0	0.6850943032739616	0	0.5091743119266054	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.7073244094848633
31	0	0.5091743119266054	1.0	0.7193927385590293	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo fine-tuned	9	True	16	[['tokens', 'num_tokens']]	bucket	False	0.4	1.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.0	True	432	358	1	lstm	True	134	2592	3	lstm	0.4	[0.4, 0]	1072	2	[196, 2]	6	relu	0.0	[358, 358, 358]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	True	embedding	bcn	True	False	4473.736	4881	4903	4157	4109	4763.0	3761.0	4957.0	4729.0	0.499176276771005	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.7242425721988344	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	6	0.5	2	reduce_on_plateau	50	1	0.022491220708315062	adam	10	+accuracy	0.5372795918780493	1.0	4473.736	13364.0	9	4151	4879	4157	4109	4763.0	3759.0	4957.0	3705.0	0.7069868929859116	0	0.5091743119266054	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.7148256746205417
32	21	0.7270642201834863	1.0	0.53720506104556	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo fine-tuned	30	True	16	[['tokens', 'num_tokens']]	bucket	False	0.3	2.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.3	True	395	152	2	lstm	True	494	2370	3	lstm	0.4	[0, 0, 0]	8048	3	[172, 172, 2]	3	relu	0.0	[152, 152, 152]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	True	embedding	bcn	True	True	4607.516	4155	4885	4365	4887	5035.0	4909.0	4959.0	4575.0	0.7029104887424492	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.5626944100909066	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	7	0.5	2	reduce_on_plateau	50	1	0.011578155502503398	adam	10	+accuracy	0.8216187217847237	1.0	4607.516	44547.0	30	0	0	0	4887	0.0	0.0	0.0	4575.0	0.3965968622030456	0	0.716743119266055	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.548629105091095
33	0	0.5091743119266054	1.0	12456797.659090908	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo fine-tuned	9	True	16	[['tokens', 'num_tokens']]	bucket	False	0.4	2.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.1	True	430	477	2	lstm	True	248	2580	3	lstm	0.1	[0, 0, 0]	6080	3	[254, 254, 2]	6	tanh	0.2	[477, 477, 477]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	True	embedding	bcn	True	True	4475.536	4309	4399	4705	4643	4155.0	4809.0	4799.0	4481.0	0.499176276771005	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	12919238.780701755	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	6	0.5	2	reduce_on_plateau	50	1	0.0863968119196328	adam	10	+accuracy	0.5064781262019961	1.0	4475.536	14480.0	9	4307	4247	4345	4643	4155.0	4461.0	4791.0	4337.0	830996.9750316296	0	0.5091743119266054	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	2258026.8704545456
34	1	0.9139908256880734	1.0	0.25623466860164296	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo fine-tuned	10	True	16	[['tokens', 'num_tokens']]	bucket	False	0.0	2.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.1	True	295	431	1	lstm	True	229	1770	1	lstm	0.3	[0.3, 0.3, 0]	5928	3	[240, 240, 2]	5	relu	0.3	[431, 431, 431]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	True	embedding	bcn	True	True	4447.448	4781	5067	4163	4271	5007.0	4375.0	4443.0	4267.0	0.8978583196046128	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.25193725964217856	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	8	0.5	2	reduce_on_plateau	50	1	2.35693318174383e-05	adam	10	+accuracy	0.9997874364839971	1.0	4447.448	14794.000000000002	10	4781	5067	4163	4271	5007.0	4375.0	4441.0	4267.0	0.0008706410423463842	0	0.9002293577981652	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.8487256037918004
35	0	0.5091743119266054	1.0	0.6982996799729088	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo fine-tuned	9	True	16	[['tokens', 'num_tokens']]	bucket	False	0.1	1.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.0	True	67	235	3	lstm	True	84	402	1	lstm	0.3	[0.4, 0]	672	2	[89, 2]	5	relu	0.0	[235, 235, 235]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	True	embedding	bcn	True	False	4403.536	4627	4399	4705	4643	4595.0	4809.0	4629.0	4475.0	0.499176276771005	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.6998640314528817	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	5	0.5	2	reduce_on_plateau	50	1	0.0014060845762787026	adam	10	+accuracy	0.5675243435836185	1.0	4403.536	13250.0	9	4627	4399	4705	4643	4595.0	4809.0	4629.0	4475.0	0.6799659429484534	0	0.5091743119266054	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.6962137070569125
36	6	0.8876146788990825	1.0	0.4133662417531013	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo fine-tuned	15	True	16	[['tokens', 'num_tokens']]	bucket	False	0.0	2.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.4	True	388	272	2	lstm	True	508	2328	2	lstm	0.3	[0.1, 0]	8160	2	[227, 2]	6	tanh	0.1	[272, 272, 272]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	True	embedding	bcn	True	True	4546.835999999998	4155	4491	4365	4887	5035.0	4909.0	4959.0	4569.0	0.8813838550247117	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.3787484168352788	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	6	0.5	2	reduce_on_plateau	50	1	2.179303001568569e-06	adam	10	+accuracy	0.9910115998947304	1.0	4546.835999999998	22399.0	15	0	4491	4365	4887	0.0	4909.0	4959.0	4569.0	0.031616130102744416	0	0.8841743119266054	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.6141119486906311
37	2	0.9094036697247706	1.0	0.2578211204572157	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo fine-tuned	11	True	16	[['tokens', 'num_tokens']]	bucket	False	0.4	2.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.3	True	264	151	2	lstm	True	341	1584	3	lstm	0.0	[0.1, 0.1, 0]	6824	3	[189, 189, 2]	4	tanh	0.0	[151, 151, 151]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	True	embedding	bcn	True	True	4484.432	4785	5067	4433	4643	5007.0	4375.0	4443.0	4267.0	0.9028006589785832	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.2458517629195724	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	8	0.5	2	reduce_on_plateau	50	1	1.0637774813634124e-05	adam	10	+accuracy	0.9999190234224752	1.0	4484.432	16720.0	11	4781	4399	4163	4271	5007.0	4375.0	4443.0	4267.0	0.00022816594795659482	0	0.8967889908256881	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	1.0173414885997771
38	1	0.5091743119266054	1.0	0.7036023280837319	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo fine-tuned	10	True	16	[['tokens', 'num_tokens']]	bucket	False	0.3	1.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.1	True	426	319	3	lstm	True	240	2556	3	lstm	0.3	[0.4, 0.4, 0]	1920	3	[129, 129, 2]	4	tanh	0.4	[319, 319, 319]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	True	embedding	bcn	True	False	4489.972	4781	5067	4163	4711	5007.0	4375.0	4441.0	4267.0	0.499176276771005	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.7061732364328284	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	7	0.5	2	reduce_on_plateau	50	1	0.0023058554465778896	adam	10	+accuracy	0.5679595926878149	1.0	4489.972	15257.000000000002	10	4779	5065	4163	4269	5007.0	4375.0	4441.0	4267.0	0.6808431636128831	0	0.5091743119266054	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.6968520912257108
39	0	0.8990825688073395	1.0	0.2402285008267923	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo fine-tuned	9	True	16	[['tokens', 'num_tokens']]	bucket	False	0.0	1.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.3	True	87	175	1	lstm	True	317	522	3	lstm	0.4	[0, 0, 0, 0]	2536	4	[457, 457, 457, 2]	4	relu	0.3	[175, 175, 175]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	True	embedding	bcn	True	False	4489.3	4781	5067	4163	4271	5007.0	4375.0	4443.0	4267.0	0.900054914881933	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.2444008650879065	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	8	0.5	2	reduce_on_plateau	50	1	9.254476752616834e-05	adam	10	+accuracy	0.995485555802984	1.0	4489.3	13622.0	9	4781	5067	4163	4271	5007.0	4375.0	4443.0	4267.0	0.012226142530133457	0	0.8704128440366973	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.6059198885478757
40	1	0.9220183486238532	1.0	0.2231100870804353	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo fine-tuned	10	True	16	[['tokens', 'num_tokens']]	bucket	False	0.4	2.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.1	True	368	285	2	lstm	True	475	2208	3	lstm	0.4	[0.4, 0.4, 0.4, 0]	7896	4	[362, 362, 362, 2]	5	relu	0.3	[285, 285, 285]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	True	embedding	bcn	True	True	4578.012	4785	4399	4705	4643	5007.0	4809.0	4629.0	4477.0	0.9110378912685336	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.21939697459732235	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	7	0.5	2	reduce_on_plateau	50	1	2.1082825750166133e-05	adam	10	+accuracy	0.9988663279146508	1.0	4577.904	16071.000000000002	10	4627	4399	4705	4643	4595.0	4809.0	4629.0	4475.0	0.004230819037810013	0	0.9071100917431192	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.6684375391765074
41	0	0.5091743119266054	1.0	1900.9457885742188	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo fine-tuned	9	True	16	[['tokens', 'num_tokens']]	bucket	False	0.1	1.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.2	True	462	303	2	lstm	True	313	2772	1	lstm	0.0	[0.2, 0.2, 0.2, 0]	2504	4	[407, 407, 407, 2]	6	relu	0.0	[303, 303, 303]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	True	embedding	bcn	True	False	4467.692	4155	4491	4363	4887	5035.0	4909.0	4959.0	3715.0	0.499176276771005	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	1977.2478980348826	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	9	0.5	2	reduce_on_plateau	50	1	0.01181038761000085	adam	10	+accuracy	0.5069133753061927	1.0	4467.692	13750.0	9	4155	4491	4157	4887	5035.0	4909.0	4959.0	3715.0	858.7781178697594	0	0.4908256880733945	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	1529.4245272549715
42	19	0.8841743119266054	1.0	3.3186600652608003	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo fine-tuned	28	True	16	[['tokens', 'num_tokens']]	bucket	False	0.4	2.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.1	True	194	239	1	lstm	True	454	1164	3	lstm	0.4	[0.2, 0.2, 0.2, 0]	7728	4	[405, 405, 405, 2]	5	tanh	0.3	[239, 239, 239]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	True	embedding	bcn	True	True	4533.424	4881	4903	4347	4647	4763.0	4663.0	4957.0	4729.0	0.8786381109280615	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	3.3001534818557268	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	8	0.5	2	reduce_on_plateau	50	1	0.00016100616561069752	adam	10	+accuracy	1.0	1.0	4533.424	41268.0	28	4881	4903	4157	4109	4763.0	3757.0	4957.0	4729.0	7.2249275470069534e-06	0	0.875	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	5.9554565291513075
43	3	0.8990825688073395	1.0	0.26754094565456565	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo fine-tuned	12	True	16	[['tokens', 'num_tokens']]	bucket	False	0.1	2.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.2	True	148	372	3	lstm	True	358	888	2	lstm	0.4	[0, 0, 0]	6960	3	[279, 279, 2]	3	tanh	0.3	[372, 372, 372]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	True	embedding	bcn	True	True	4506.835999999998	4829	4901	4347	4647	4763.0	4663.0	4799.0	4725.0	0.8962108731466227	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.26993778527697976	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	9	0.5	2	reduce_on_plateau	50	1	8.937319003020167e-05	adam	10	+accuracy	0.999473652246088	1.0	4506.835999999998	18000.0	12	4829	4901	4157	4647	4763.0	4663.0	4239.0	4725.0	0.0016212851069641384	0	0.8956422018348624	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.8942592935128646
