	best_epoch	best_validation_accuracy	best_validation_accuracy3	best_validation_f1-measure-overall	best_validation_loss	best_validation_precision-overall	best_validation_recall-overall	dataset_reader.coding_scheme	dataset_reader.tag_label	dataset_reader.token_indexers.elmo.type	dataset_reader.token_indexers.token_characters.min_padding_length	dataset_reader.token_indexers.token_characters.type	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.type	epoch	evaluate_on_test	iterator.batch_size	iterator.type	model.dropout	model.encoder.bidirectional	model.encoder.dropout	model.encoder.hidden_size	model.encoder.input_size	model.encoder.num_layers	model.encoder.type	model.include_start_end_transitions	model.label_encoding	model.regularizer	model.text_field_embedder.token_embedders.elmo.do_layer_norm	model.text_field_embedder.token_embedders.elmo.dropout	model.text_field_embedder.token_embedders.elmo.options_file	model.text_field_embedder.token_embedders.elmo.type	model.text_field_embedder.token_embedders.elmo.weight_file	model.text_field_embedder.token_embedders.token_characters.embedding.embedding_dim	model.text_field_embedder.token_embedders.token_characters.encoder.conv_layer_activation	model.text_field_embedder.token_embedders.token_characters.encoder.embedding_dim	model.text_field_embedder.token_embedders.token_characters.encoder.ngram_filter_sizes	model.text_field_embedder.token_embedders.token_characters.encoder.num_filters	model.text_field_embedder.token_embedders.token_characters.encoder.type	model.text_field_embedder.token_embedders.token_characters.type	model.text_field_embedder.token_embedders.tokens.embedding_dim	model.text_field_embedder.token_embedders.tokens.pretrained_file	model.text_field_embedder.token_embedders.tokens.trainable	model.text_field_embedder.token_embedders.tokens.type	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	test_accuracy	test_accuracy3	test_data_path	test_f1-measure-overall	test_loss	test_precision-overall	test_recall-overall	train_data_path	trainer.cuda_device	trainer.grad_norm	trainer.learning_rate_scheduler.factor	trainer.learning_rate_scheduler.patience	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_accuracy3	training_cpu_memory_MB	training_duration	training_epochs	training_f1-measure-overall	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_loss	training_precision-overall	training_recall-overall	training_start_epoch	validation_accuracy	validation_accuracy3	validation_data_path	validation_f1-measure-overall	validation_loss	validation_precision-overall	validation_recall-overall
26	32	0.9785055099100503	0.9810755032903703	0.8907491966852198	82.14188186795104	0.8951393609789259	0.8864018848872434	BIOUL	ner	elmo_characters	3	characters	True	single_id	conll2003	56	True	64	basic	0.15442370961555524	True	0.01539813685551561	374	1142	3	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.003004056319320235', 'type': 'l2'}]]	False	0.07409014592596436	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	59	relu	59	[1, 2, 3, 4]	17	cnn	character_encoding	50	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	embedding	crf_tagger	3276.248	10	10	5777	10	0.9726068698180252	0.9759017982125552	s3://suching-dev/ner-2003/test.txt	0.8719264107553011	89.80867816783764	0.8711558854718982	0.8726983002832861	s3://suching-dev/ner-2003/train.txt	0	5.57942331944162	0.5	2	reduce_on_plateau	75	1	1.8950591257775876e-05	adam	25	+f1-measure-overall	0.9802132393024295	0.9825263602477151	3276.248	7515.000000000001	56	0.8988942225269516	10	10	5777	10	72.89941734834152	0.9053744873731924	0.8925060640878335	0	0.9785055099100503	0.9810560336435497	s3://suching-dev/ner-2003/dev.txt	0.8905047772046513	81.89817357530781	0.8948173322005097	0.8862335913833727
27	32	0.9857092792336747	0.9877535921498384	0.9338724623030417	39.846229702818626	0.9348962725586102	0.9328508919555705	BIOUL	ner	elmo_characters	3	characters	True	single_id	conll2003	56	True	64	basic	0.28754606457428467	True	0.40286081772616184	156	1227	1	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.22620731293576019', 'type': 'l2'}]]	False	0.3063734071246677	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	18	relu	18	[1, 2, 3]	51	cnn	character_encoding	50	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	embedding	crf_tagger	3226.312	10	10	5693	10	0.9738774631204911	0.9769139657585872	s3://suching-dev/ner-2003/test.txt	0.8908081431214799	71.02007172725818	0.8868222495174592	0.8948300283286119	s3://suching-dev/ner-2003/train.txt	0	7.739416643353003	0.5	2	reduce_on_plateau	75	1	0.054837154673766576	adam	25	+f1-measure-overall	0.9916511558238099	0.9929918819768099	3226.312	6946.0	56	0.962929841371184	10	10	5693	10	15.597393997690894	0.9636069206511548	0.9622537129239542	0	0.9856508702932129	0.9877146528561972	s3://suching-dev/ner-2003/dev.txt	0.933614153327667	39.88567253187591	0.9347165991902834	0.932514304947829
28	16	0.9909855535220591	0.9921732019781161	0.95679999999995	43.99631096335018	0.9575257036912186	0.9560753954897341	BIOUL	ner	elmo_characters	3	characters	True	single_id	conll2003	40	True	64	basic	0.29788008830207763	True	0.34532799271087594	294	1137	2	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.7146591665531793', 'type': 'l2'}]]	False	0.18535627864710857	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	44	relu	44	[1, 2, 3]	21	cnn	character_encoding	50	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	embedding	crf_tagger	3255.724	10	10	5729	10	0.9818886615699365	0.9838268547431894	s3://suching-dev/ner-2003/test.txt	0.9212014134275119	91.68143358937016	0.9192524682651622	0.9231586402266289	s3://suching-dev/ner-2003/train.txt	0	8.755240127804438	0.5	2	reduce_on_plateau	75	1	0.000350344916638895	adam	25	+f1-measure-overall	0.998340053334381	0.9985414078115715	3255.7	5183.0	40	0.9908233440500279	10	10	5729	10	5.390215613625267	0.9914777569456281	0.9901697944593387	0	0.9909855535220591	0.9921537323312956	s3://suching-dev/ner-2003/dev.txt	0.956485144348069	44.63119265612434	0.9567267216703149	0.9562436889936049
29	16	0.9898368443596434	0.9911218410498034	0.9494575729542852	42.07293357101141	0.9488989746175828	0.9500168293503871	BIOUL	ner	elmo_characters	3	characters	True	single_id	conll2003	40	True	64	basic	0.35734193115698387	True	0.19093646803100078	436	1284	3	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.03683633194432964', 'type': 'l2'}]]	False	0.08961814633938137	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	24	relu	24	[1, 2, 3, 4, 5]	42	cnn	character_encoding	50	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	embedding	crf_tagger	3301.216	10	10	5781	10	0.9784645202971897	0.9810057069021213	s3://suching-dev/ner-2003/test.txt	0.9077464788731895	81.7877375902953	0.9026610644257703	0.9128895184135978	s3://suching-dev/ner-2003/train.txt	0	6.014284861885974	0.5	2	reduce_on_plateau	75	1	0.007729251140538448	adam	25	+f1-measure-overall	0.9968421724674763	0.9975002578319525	3301.216	5605.0	40	0.9845760545376577	10	10	5781	10	6.220423719693314	0.9857941214112026	0.9833609940848547	0	0.989603208597796	0.9907519177602119	s3://suching-dev/ner-2003/dev.txt	0.9491924629878371	43.34864154516482	0.9488731920618904	0.9495119488387749
30	15	0.9902067676492349	0.9914917643393949	0.9528452551062794	40.91893091388777	0.9518052057094878	0.9538875799394143	BIOUL	ner	elmo_characters	3	characters	True	single_id	conll2003	39	True	64	basic	0.19016689146435345	True	0.1350093892912565	243	1134	3	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.06015918747221634', 'type': 'l2'}]]	False	0.4850318217792989	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	52	relu	52	[1, 2, 3]	20	cnn	character_encoding	50	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	embedding	crf_tagger	3256.468	10	10	5731	10	0.9805103908689566	0.9828146871971574	s3://suching-dev/ner-2003/test.txt	0.9163726182074307	76.57817505024097	0.9131504922644164	0.9196175637393768	s3://suching-dev/ner-2003/train.txt	0	6.838270918934769	0.5	2	reduce_on_plateau	75	1	0.0002598586495544225	adam	25	+f1-measure-overall	0.994887560713286	0.9955849347562383	3256.468	5144.0	39	0.9732551944591935	10	10	5731	10	16.49435619874434	0.9747716212755059	0.9717434784458913	0	0.9900704801214906	0.9913165375180094	s3://suching-dev/ner-2003/dev.txt	0.9522049559008319	41.24609909805597	0.9505282575884622	0.9538875799394143
31	27	0.9848915540672092	0.9869748062770142	0.9290714345955475	54.40651027829039	0.9311918850380388	0.9269606193200942	BIOUL	ner	elmo_characters	3	characters	True	single_id	conll2003	51	True	64	basic	0.38801665182306283	True	0.010048253649290018	428	1242	1	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.04329008624475847', 'type': 'l2'}]]	False	0.26989111199058796	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	42	relu	42	[1, 2, 3, 4]	42	cnn	character_encoding	50	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	embedding	crf_tagger	3257.532	10	10	5725	10	0.9779476687843222	0.9807042101862818	s3://suching-dev/ner-2003/test.txt	0.9045716822014591	71.45342904550058	0.9070678298023857	0.9020892351274787	s3://suching-dev/ner-2003/train.txt	0	7.978970271863969	0.5	2	reduce_on_plateau	75	1	6.819097963716167e-05	adam	25	+f1-measure-overall	0.9839161972488103	0.9859641196143816	3257.532	6699.0	51	0.9232318902699885	10	10	5725	10	56.48326995156028	0.9299684814990717	0.9165921954125708	0	0.9847942058331062	0.9868969276897317	s3://suching-dev/ner-2003/dev.txt	0.9288907633909244	54.361526881947235	0.9311686115339083	0.9266240323123528
32	12	0.9911802499902652	0.9922316109185779	0.9592798250041566	62.520014631981944	0.9591184387617766	0.9594412655671491	BIOUL	ner	elmo_characters	3	characters	True	single_id	conll2003	36	True	64	basic	0.09885378298817377	True	0.059776671937389114	478	1155	3	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.3170211724423055', 'type': 'l2'}]]	False	0.12413973314769977	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	46	relu	46	[1, 2, 3]	27	cnn	character_encoding	50	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	embedding	crf_tagger	3321.744	10	10	5799	10	0.9809411004630129	0.9830300419941854	s3://suching-dev/ner-2003/test.txt	0.9173809313421786	120.81971933223583	0.9156817780913742	0.9190864022662889	s3://suching-dev/ner-2003/train.txt	0	7.763583990169571	0.5	2	reduce_on_plateau	75	1	0.0023770158475425076	adam	25	+f1-measure-overall	0.9999459780670953	0.9999607113215239	3321.744	4935.0	36	0.9997021149835663	10	10	5799	10	0.1344945428490808	0.9997021149836163	0.9997021149836163	0	0.9911023714029827	0.9922121412717573	s3://suching-dev/ner-2003/dev.txt	0.958627648839506	67.28712407280418	0.957983193277311	0.9592729720632783
33	1	0.9888828316654336	0.9901678283555936	0.9469160768452483	36.121440812653184	0.9481943975700303	0.9456411982497476	BIOUL	ner	elmo_characters	3	characters	True	single_id	conll2003	25	True	64	basic	0.027311110697349483	True	0.30239779082975005	487	1164	1	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.01670917598936111', 'type': 'l2'}]]	False	0.4987168051162314	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	58	relu	58	[1, 2, 3]	30	cnn	character_encoding	50	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	embedding	crf_tagger	3270.236	10	10	5711	10	0.9791105846882739	0.9816087003338	s3://suching-dev/ner-2003/test.txt	0.9104755158062017	64.64068453400223	0.9107174490699734	0.9102337110481586	s3://suching-dev/ner-2003/train.txt	0	9.10950810376346	0.5	2	reduce_on_plateau	75	1	0.008363215120352503	adam	25	+f1-measure-overall	0.9999558002367143	0.9999656224063334	3270.236	3239.0	25	0.9997659225841647	10	10	5711	10	0.08546260030178184	0.9998723078232741	0.9996595599812758	0	0.9883376815544566	0.9898952533001051	s3://suching-dev/ner-2003/dev.txt	0.9434947368420553	55.04612623476515	0.9442103488960054	0.9427802086839449
34	74	0.8499279623067637	0.867041781862077	0.13479160508422336	531.1109421673943	0.5533980582524272	0.07674183776506227	BIOUL	ner	elmo_characters	3	characters	True	single_id	conll2003	74	True	64	basic	0.34112529352670373	True	0.38681392919855256	269	1263	2	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.0695527937114762', 'type': 'l2'}]]	False	0.23396838238035084	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	43	relu	43	[1, 2, 3]	63	cnn	character_encoding	50	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	embedding	crf_tagger	3259.6	10	10	5725	10	0.8435662754387854	0.8674060514697964	s3://suching-dev/ner-2003/test.txt	0.12593611493196477	465.868074770327	0.4603351955307262	0.07294617563739376	s3://suching-dev/ner-2003/train.txt	0	5.1969187518679245	0.5	2	reduce_on_plateau	75	1	4.6022445131612604e-06	adam	25	+f1-measure-overall	0.8495341836058167	0.8724198388181965	3259.6	9594.0	74	0.13493993135008756	10	10	5725	10	510.4366014653986	0.4222421123293802	0.08030128941657091	0	0.8499279623067637	0.867041781862077	s3://suching-dev/ner-2003/dev.txt	0.13479160508422336	531.1109421673943	0.5533980582524272	0.07674183776506227
35	72	0.9427008294069545	0.9471983178225147	0.6786413552395858	228.22630201601515	0.6866494401378123	0.6708179064288119	BIOUL	ner	elmo_characters	3	characters	True	single_id	conll2003	74	True	64	basic	0.38361925298723415	True	0.010758487256699423	196	1162	3	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.021121859810817635', 'type': 'l2'}]]	False	0.29479829256175727	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	18	relu	18	[1, 2, 3, 4]	22	cnn	character_encoding	50	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	embedding	crf_tagger	3228.948	10	10	5723	10	0.9388177021643157	0.9444599978464521	s3://suching-dev/ner-2003/test.txt	0.673352435530036	206.44501961602106	0.6811594202898551	0.6657223796033994	s3://suching-dev/ner-2003/train.txt	0	5.666776319208145	0.5	2	reduce_on_plateau	75	1	1.7207258153247033e-05	adam	25	+f1-measure-overall	0.9390878151074791	0.9444163421258122	3228.948	9539.0	74	0.6656802802497379	10	10	5723	10	230.78579424077813	0.6810774710596617	0.6509638708030129	0	0.9426618901133134	0.9471593785288734	s3://suching-dev/ner-2003/dev.txt	0.6783008427683164	228.1682508880017	0.6863049095607235	0.6704813194210704
36	15	0.9898368443596434	0.9911607803434446	0.9511252939200038	41.51915277219286	0.9492122024807241	0.9530461124200605	BIOUL	ner	elmo_characters	3	characters	True	single_id	conll2003	39	True	64	basic	0.3846372640120011	True	0.4163140755420651	289	1190	2	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.08677010235182883', 'type': 'l2'}]]	False	0.45168177558747025	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	63	relu	63	[1, 2, 3, 4]	29	cnn	character_encoding	50	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	embedding	crf_tagger	3240.568	10	10	5725	10	0.9789383008506515	0.9812210616991494	s3://suching-dev/ner-2003/test.txt	0.9069890575361307	86.9839616175051	0.9041168191414497	0.9098796033994334	s3://suching-dev/ner-2003/train.txt	0	7.206082884657048	0.5	2	reduce_on_plateau	75	1	0.008708553505355704	adam	25	+f1-measure-overall	0.9980257439065715	0.9983695198432382	3240.568	5072.0	39	0.9907007426637512	10	10	5725	10	3.767283772812648	0.99080616327573	0.990595344482744	0	0.9896226782446167	0.9908687356411354	s3://suching-dev/ner-2003/dev.txt	0.9508774876143593	42.846369967741126	0.9488855371208312	0.9528778189161898
37	10	0.9911023714029827	0.9922316109185779	0.9570046276819021	38.288238637587604	0.9569241124011442	0.9570851565129586	BIOUL	ner	elmo_characters	3	characters	True	single_id	conll2003	34	True	64	basic	0.4391764824959697	True	0.07330332478733681	362	1194	1	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.3084606803821794', 'type': 'l2'}]]	False	0.1563251162353677	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	46	relu	46	[1, 2, 3]	40	cnn	character_encoding	50	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	embedding	crf_tagger	3258.048	10	10	5717	10	0.9820178744481534	0.9841283514590288	s3://suching-dev/ner-2003/test.txt	0.9224778761061448	86.49304280457673	0.9221514508138712	0.9228045325779037	s3://suching-dev/ner-2003/train.txt	0	6.204330171918623	0.5	2	reduce_on_plateau	75	1	0.003159164076265546	adam	25	+f1-measure-overall	0.9995776467063809	0.9996365797240953	3258.048	4320.0	34	0.9977442969015504	10	10	5717	10	1.135202142122117	0.9978717064657557	0.9976169198689306	0	0.9911023714029827	0.9921926716249367	s3://suching-dev/ner-2003/dev.txt	0.9567631224763969	41.58509884628595	0.9564413050790448	0.9570851565129586
38	7	0.9910439624625209	0.9921342626844749	0.9581050324537982	42.465173216427075	0.9598040871474414	0.9564119824974756	BIOUL	ner	elmo_characters	3	characters	True	single_id	conll2003	31	True	64	basic	0.0776590826790246	True	0.3421873196983769	288	1384	1	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.004133129963771333', 'type': 'l2'}]]	False	0.14919335973734815	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	37	relu	37	[1, 2, 3, 4, 5]	62	cnn	character_encoding	50	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	embedding	crf_tagger	3243.0	10	10	5711	10	0.9823839776031011	0.9843221707763541	s3://suching-dev/ner-2003/test.txt	0.9240696543798669	88.20084458810312	0.9226831421006179	0.9254603399433428	s3://suching-dev/ner-2003/train.txt	0	9.313537115468378	0.5	2	reduce_on_plateau	75	1	0.0008061736085459751	adam	25	+f1-measure-overall	0.9999508891519048	0.9999705334911428	3243.0	4061.0000000000005	31	0.9997233748270593	10	10	5711	10	0.19149144727059386	0.9997871978209056	0.9996595599812758	0	0.9910439624625209	0.9921732019781161	s3://suching-dev/ner-2003/dev.txt	0.9574234887445754	47.42449115304386	0.9592836627808752	0.9555705149781218
39	23	0.9865659436937814	0.988415560141739	0.9345888683369268	53.95502686968037	0.9338037634408602	0.9353752945136318	BIOUL	ner	elmo_characters	3	characters	True	single_id	conll2003	47	True	64	basic	0.19720628416191416	True	0.2638091249198879	161	1122	3	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.015879485568510297', 'type': 'l2'}]]	False	0.06487139790265972	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	31	relu	31	[1, 2, 3]	16	cnn	character_encoding	50	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	embedding	crf_tagger	3244.716	10	10	5711	10	0.9778830623452137	0.9804673199095509	s3://suching-dev/ner-2003/test.txt	0.9021164021163521	78.10682031843398	0.8986296556570625	0.9056303116147308	s3://suching-dev/ner-2003/train.txt	0	7.3484972516437	0.5	2	reduce_on_plateau	75	1	8.903172912635116e-05	adam	25	+f1-measure-overall	0.9889156815849053	0.9903153407556196	3244.712	6048.0	47	0.9434567057012919	10	10	5711	10	41.75562204881148	0.9475468944499291	0.9394016766670922	0	0.9864685954596784	0.9882987422608154	s3://suching-dev/ner-2003/dev.txt	0.9340844123086771	53.840165437436575	0.9332997311827957	0.9348704140020195
40	24	0.9907519177602119	0.9920174448035513	0.9560245522575807	40.06456083409927	0.9553016299781549	0.9567485695052171	BIOUL	ner	elmo_characters	3	characters	True	single_id	conll2003	48	True	64	basic	0.12021118465962322	True	0.07202708158649862	142	1244	3	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.601064160479004', 'type': 'l2'}]]	False	0.3640852146037006	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	42	relu	42	[1, 2, 3, 4, 5]	34	cnn	character_encoding	50	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	embedding	crf_tagger	3241.456	10	10	5705	10	0.9818025196511252	0.9840422095402175	s3://suching-dev/ner-2003/test.txt	0.920758043190783	77.83759182470816	0.9167983149025803	0.9247521246458924	s3://suching-dev/ner-2003/train.txt	0	5.798647770567854	0.5	2	reduce_on_plateau	75	1	0.00032618432411041985	adam	25	+f1-measure-overall	0.9969649495877144	0.9973971250509525	3241.456	6333.0	48	0.9843500479079667	10	10	5705	10	10.59513000574979	0.9850421886985425	0.9836588791012384	0	0.9906740391729294	0.9919395662162689	s3://suching-dev/ner-2003/dev.txt	0.9554397175045741	40.04834027383842	0.9546370967741935	0.9562436889936049
41	16	0.9905377516451852	0.9917838090417039	0.9533008567108521	62.6641383451574	0.9515425888665325	0.9550656344665096	BIOUL	ner	elmo_characters	3	characters	True	single_id	conll2003	40	True	64	basic	0.16153352955462175	True	0.177723059329568	345	1282	3	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.024169977416650192', 'type': 'l2'}]]	False	0.07338847012550653	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	43	relu	43	[1, 2, 3, 4]	52	cnn	character_encoding	50	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	embedding	crf_tagger	3269.188	10	10	5763	10	0.9808549585442016	0.9830300419941854	s3://suching-dev/ner-2003/test.txt	0.9171446219005943	108.3507924609714	0.9141600703605981	0.9201487252124646	s3://suching-dev/ner-2003/train.txt	0	5.748713755752812	0.5	2	reduce_on_plateau	75	1	0.003849619393386231	adam	25	+f1-measure-overall	0.9999017783038096	0.9999263337278571	3269.188	5515.0	40	0.9994467143343048	10	10	5763	10	0.1428982625630769	0.9995743412931511	0.9993191199625516	0	0.9904404034110821	0.9917059304544216	s3://suching-dev/ner-2003/dev.txt	0.9525409491809665	65.84469092125987	0.9508636592319303	0.9542241669471558
