Unnamed: 0	best_epoch	best_validation_accuracy	best_validation_loss	dataset_reader.lazy	dataset_reader.sample	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.tokenizer.word_splitter	dataset_reader.type	epoch	iterator.batch_size	iterator.type	model.dropout	model.encoder	model.encoder.aggregations	model.encoder.architecture.averaged	model.encoder.architecture.bidirectional	model.encoder.architecture.embedding_dim	model.encoder.architecture.hidden_size	model.encoder.architecture.input_size	model.encoder.architecture.ngram_filter_sizes	model.encoder.architecture.num_filters	model.encoder.architecture.num_layers	model.encoder.architecture.output_dim	model.encoder.architecture.type	model.encoder.type	model.input_embedder.token_embedders.tokens.embedding_dim	model.input_embedder.token_embedders.tokens.trainable	model.input_embedder.token_embedders.tokens.type	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	train_data_path	trainer.cuda_device	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_data_path	validation_dataset_reader.lazy	validation_dataset_reader.sample	validation_dataset_reader.token_indexers.tokens.lowercase_tokens	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.tokenizer.word_splitter	validation_dataset_reader.type	validation_loss
272	4	0.3524069028156221	4.531493759155273	False		True	single_id	just_spaces	semisupervised_text_classification_json	8	32	basic	0.4												linear				bag_of_word_counts	classifier	2531.536	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.0823	adam	5	+accuracy	0.7521067415730337	2531.528	00:10:13	8	561	561	561	561	561	561	561	561	1.178814867909035	0	0.33242506811989103	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	5.573936571393694
273	4	0.3505903723887375	3.0775193793433053	False		True	single_id	just_spaces	semisupervised_text_classification_json	8	32	basic	0.0												linear				bag_of_word_counts	classifier	2529.756	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.0614	adam	5	+accuracy	0.9966058052434456	2529.756	00:10:06	8	561	561	561	561	561	10	561	561	0.02646891120472428	0	0.3424159854677566	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.5866788046700613
274	2	0.3878292461398729	1.425224539211818	False		True	single_id	just_spaces	semisupervised_text_classification_json	6	32	basic	0.4												linear				bag_of_word_counts	classifier	2531.572	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.006	adam	5	+accuracy	0.7894428838951311	2531.512	00:07:48	6	561	561	561	561	561	561	561	561	0.6399951028020194	0	0.3742052679382379	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5069428035191128
275	1	0.3505903723887375	3.522617959976196	False		True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.2												linear				bag_of_word_counts	classifier	2531.232	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.0912	adam	5	+accuracy	0.8375468164794008	2531.212	00:06:44	5	561	561	561	561	561	561	561	561	0.5994506691990609	0	0.32334241598546776	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	5.038148859569005
276	8	0.37148047229791104	2.493863892555237	False		True	single_id	just_spaces	semisupervised_text_classification_json	12	32	basic	0.2												linear				bag_of_word_counts	classifier	2532.924	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.0247	adam	5	+accuracy	0.9088249063670412	2532.92	00:14:29	12	561	561	561	561	561	561	561	561	0.2354448131714644	0	0.3533151680290645	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.8350938354219712
277	0	0.3533151680290645	1.8031147888728551	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.4												linear				bag_of_word_counts	classifier	2531.2039999999997	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.0393	adam	5	+accuracy	0.7433286516853933	2531.192	00:05:34	4	561	561	561	561	561	561	561	561	0.7440374544943763	0	0.33969118982742963	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.50661347252982
278	3	0.3587647593097185	2.1983871255602154	False		True	single_id	just_spaces	semisupervised_text_classification_json	7	32	basic	0.0												linear				bag_of_word_counts	classifier	2530.416	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.0347	adam	5	+accuracy	0.9923923220973784	2530.4120000000003	00:08:54	7	561	561	561	561	561	561	561	561	0.059900660402654266	0	0.3469573115349682	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.7015086684908187
279	6	0.35603996366939145	5.4134701660701205	False		True	single_id	just_spaces	semisupervised_text_classification_json	10	32	basic	0.4												linear				bag_of_word_counts	classifier	2532.928	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.0949	adam	5	+accuracy	0.7565543071161048	2532.916	00:12:20	10	561	561	561	561	561	561	561	561	1.3791047875465972	0	0.3369663941871026	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	6.666712134225028
280	0	0.35149863760217986	2.5940151589257376	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.0												linear				bag_of_word_counts	classifier	2531.008	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.0684	adam	5	+accuracy	0.9795177902621724	2531.004	00:05:40	4	561	561	561	561	561	561	561	561	0.08283158578676231	0	0.3424159854677566	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.2601423536028182
281	4	0.3524069028156221	4.49626545224871	False		True	single_id	just_spaces	semisupervised_text_classification_json	8	32	basic	0.4												linear				bag_of_word_counts	classifier	2537.42	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.0816	adam	5	+accuracy	0.7521067415730337	2537.42	00:10:09	8	561	561	561	561	561	561	561	561	1.1624575669176125	0	0.34150772025431425	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	5.5800024441310345
282	3	0.34877384196185285	3.825196926934378	False		True	single_id	just_spaces	semisupervised_text_classification_json	7	32	basic	0.2												linear				bag_of_word_counts	classifier	2532.396	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.0795	adam	5	+accuracy	0.8474953183520599	2532.396	00:09:06	7	561	561	561	561	561	561	561	561	0.5464599896850211	0	0.3287920072661217	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	5.321801165172032
283	0	0.3814713896457766	1.4009700298309329	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.2												linear				bag_of_word_counts	classifier	2531.884	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.0093	adam	5	+accuracy	0.869499063670412	2531.8720000000003	00:05:34	4	561	561	561	561	561	561	561	561	0.4811892806367482	0	0.3614895549500454	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5594938244138443
284	0	0.3460490463215259	1.9411882843290056	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.4												linear				bag_of_word_counts	classifier	2530.6679999999997	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.0429	adam	5	+accuracy	0.7382958801498127	2530.6639999999998	00:05:36	4	561	561	561	561	561	561	561	561	0.7485521281703135	0	0.33424159854677565	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.649986982345581
285	8	0.3569482288828338	5.02229927607945	False		True	single_id	just_spaces	semisupervised_text_classification_json	12	32	basic	0.4												linear				bag_of_word_counts	classifier	2532.572	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.0814	adam	5	+accuracy	0.7619382022471909	2532.572	00:14:35	12	561	561	561	561	561	561	561	561	1.2088304817230069	0	0.3405994550408719	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	6.137313263756888
286	1	0.35603996366939145	2.5261661427361624	False		True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.1												linear				bag_of_word_counts	classifier	2535.688	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.0593	adam	5	+accuracy	0.920880149812734	2535.6679999999997	00:06:42	5	561	561	561	561	561	561	561	561	0.22260507452912096	0	0.32697547683923706	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.5487506593976703
287	2	0.37057220708446864	1.9667327029364452	False		True	single_id	just_spaces	semisupervised_text_classification_json	6	32	basic	0.4												linear				bag_of_word_counts	classifier	2530.6479999999997	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.028999999999999998	adam	5	+accuracy	0.7718867041198502	2530.624	00:07:54	6	561	561	561	561	561	561	561	561	0.6162611180253691	0	0.34877384196185285	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.3619827372687205
288	1	0.35149863760217986	2.0560871498925346	False		True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.3												linear				bag_of_word_counts	classifier	2531.644	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.0392	adam	5	+accuracy	0.8189372659176031	2531.636	00:06:48	5	561	561	561	561	561	561	561	561	0.4917196708448817	0	0.33605812897366033	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.6863077572413854
289	3	0.3569482288828338	4.407541254588536	False		True	single_id	just_spaces	semisupervised_text_classification_json	7	32	basic	0.2												linear				bag_of_word_counts	classifier	2531.876	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.0931	adam	5	+accuracy	0.8474953183520599	2531.876	00:09:03	7	561	561	561	561	561	561	561	561	0.6176674327349172	0	0.34514078110808355	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	5.8168733801160535
290	0	0.3851044504995459	1.4060524872371132	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.0												linear				bag_of_word_counts	classifier	2530.9	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.0106	adam	5	+accuracy	0.944756554307116	2530.9	00:05:32	4	561	561	561	561	561	561	561	561	0.3164262923408537	0	0.3633060853769301	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6719186612537928
291	1	0.3478655767484105	2.37317693914686	False		True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.4												linear				bag_of_word_counts	classifier	2531.756	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.051	adam	5	+accuracy	0.7446161048689138	2531.736	00:06:16	5	0	0	561	561	561	561	561	561	0.8276726519793607	0	0.3315168029064487	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.132498867171152
292	4	0.3633060853769301	4.674867514201573	False		True	single_id	just_spaces	semisupervised_text_classification_json	8	32	basic	0.1												linear				bag_of_word_counts	classifier	2531.676	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.0979	adam	5	+accuracy	0.8979400749063671	2531.676	00:10:09	8	561	561	561	561	561	561	561	561	0.3760319791336576	0	0.3278837420526794	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	6.23978671346392
293	1	0.3723887375113533	1.8056543963296072	False		True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.3												linear				bag_of_word_counts	classifier	2534.748	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.0301	adam	5	+accuracy	0.8240870786516854	2534.74	00:06:51	5	561	561	561	561	561	561	561	561	0.4645974777555198	0	0.37057220708446864	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.2596588543483187
294	5	0.35603996366939145	2.7945034197398595	False		True	single_id	just_spaces	semisupervised_text_classification_json	9	32	basic	0.4												linear				bag_of_word_counts	classifier	2531.076	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.0447	adam	5	+accuracy	0.7761001872659176	2531.076	00:11:15	9	561	561	561	561	561	561	561	561	0.7201603353581625	0	0.3369663941871026	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.375635555812291
295	3	0.3605812897366031	4.076027737345013	False		True	single_id	just_spaces	semisupervised_text_classification_json	7	32	basic	0.1												linear				bag_of_word_counts	classifier	2535.564	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.0899	adam	5	+accuracy	0.90625	2535.564	00:08:59	7	561	561	561	561	561	561	561	561	0.316146682103754	0	0.3496821071752952	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	5.479461635862078
296	7	0.3533151680290645	5.432912690298898	False		True	single_id	just_spaces	semisupervised_text_classification_json	11	32	basic	0.1												linear				bag_of_word_counts	classifier	2533.644	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.0856	adam	5	+accuracy	0.9145599250936328	2533.644	00:13:27	11	561	561	561	561	561	561	561	561	0.3192522902903234	0	0.3369663941871026	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	6.75358783858163
297	0	0.3796548592188919	1.4131223951067244	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.0												linear				bag_of_word_counts	classifier	2546.264	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.0115	adam	5	+accuracy	0.9496722846441948	2546.264	00:05:39	4	561	561	561	561	561	561	561	561	0.29781618373894064	0	0.36239782016348776	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6971532685416086
298	1	0.3442325158946412	2.9748557431357248	False		True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.0												linear				bag_of_word_counts	classifier	2532.012	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.0783	adam	5	+accuracy	0.9850187265917604	2532.004	00:06:45	5	561	10	561	561	561	561	561	561	0.05685456352803703	0	0.32970027247956396	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.7404868875231054
299	4	0.3605812897366031	4.44066459110805	False		True	single_id	just_spaces	semisupervised_text_classification_json	8	32	basic	0.3												linear				bag_of_word_counts	classifier	2531.772	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.0839	adam	5	+accuracy	0.8095739700374532	2531.772	00:10:14	8	561	561	0	561	561	561	561	561	0.8147964259044508	0	0.3333333333333333	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	5.637823465892247
300	0	0.3896457765667575	1.4526037863322667	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.4												linear				bag_of_word_counts	classifier	2532.364	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.0142	adam	5	+accuracy	0.7652153558052435	2532.364	00:05:36	4	561	561	561	561	561	561	561	561	0.6205649284387795	0	0.3651226158038147	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6481066295078823
301	1	0.3905540417801998	1.408794242995126	False		True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.1												linear				bag_of_word_counts	classifier	2531.724	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.006	adam	5	+accuracy	0.9003979400749064	2531.712	00:06:51	5	561	561	561	561	561	561	561	561	0.4568277521526322	0	0.3760217983651226	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5348014388765607
302	7	0.3614895549500454	2.857820527894156	False		True	single_id	just_spaces	semisupervised_text_classification_json	11	32	basic	0.4												linear				bag_of_word_counts	classifier	2530.884	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.0383	adam	5	+accuracy	0.7955290262172284	2530.884	00:13:33	11	561	561	561	561	561	561	561	561	0.6430956672193405	0	0.3605812897366031	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.260182854107448
303	4	0.3651226158038147	1.9085101195744103	False		True	single_id	just_spaces	semisupervised_text_classification_json	8	32	basic	0.2												linear				bag_of_word_counts	classifier	2532.048	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.0193	adam	5	+accuracy	0.9131554307116104	2532.048	00:09:23	8	561	561	561	561	561	395	561	561	0.2594947821359509	0	0.35603996366939145	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.2505383627755298
304	1	0.35967302452316074	2.1949162891932894	False		True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.1												linear				bag_of_word_counts	classifier	2530.3920000000003	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.046	adam	5	+accuracy	0.9255617977528091	2530.384	00:06:44	5	561	561	561	561	561	561	561	561	0.20780120393059004	0	0.3533151680290645	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.951510463442121
305	3	0.36693914623069934	2.5826262303761074	False		True	single_id	just_spaces	semisupervised_text_classification_json	7	32	basic	0.0												linear				bag_of_word_counts	classifier	2531.512	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.0488	adam	5	+accuracy	0.9935627340823969	2531.512	00:09:03	7	561	561	561	561	561	561	561	561	0.042018433970012016	0	0.3478655767484105	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.10469331741333
306	2	0.34514078110808355	3.816705322265625	False		True	single_id	just_spaces	semisupervised_text_classification_json	6	32	basic	0.2												linear				bag_of_word_counts	classifier	2530.3	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.0924	adam	5	+accuracy	0.8432818352059925	2530.2960000000003	00:08:01	6	561	561	561	561	561	561	561	561	0.6107334172848459	0	0.3160762942779292	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	5.576974623543877
307	0	0.37148047229791104	1.7025697912488664	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.0												linear				bag_of_word_counts	classifier	2529.788	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.0324	adam	5	+accuracy	0.974250936329588	2529.784	00:05:39	4	561	561	561	561	561	561	561	561	0.12966936614629482	0	0.34877384196185285	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.276206128937857
308	1	0.3496821071752952	3.1298307146344873	False		True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.4												linear				bag_of_word_counts	classifier	2535.092	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.0752	adam	5	+accuracy	0.7294007490636704	2535.0879999999997	00:06:44	5	561	561	561	561	561	561	561	561	1.1408621188853116	0	0.3378746594005449	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.078747711862836
309	0	0.3869209809264305	1.4032942805971418	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.1												linear				bag_of_word_counts	classifier	2531.52	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.0097	adam	5	+accuracy	0.906367041198502	2531.504	00:05:30	4	561	561	561	561	561	561	561	561	0.405740834744682	0	0.3678474114441417	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6096395151955738
310	4	0.36693914623069934	3.3352078505924774	False		True	single_id	just_spaces	semisupervised_text_classification_json	8	32	basic	0.4												linear				bag_of_word_counts	classifier	2531.82	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.0629	adam	5	+accuracy	0.7489466292134831	2531.82	00:10:11	8	561	561	561	561	561	561	561	561	0.9962402660860104	0	0.35603996366939145	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.243370492117745
311	2	0.4023614895549501	1.416433906555176	False		True	single_id	just_spaces	semisupervised_text_classification_json	6	32	basic	0.3												linear				bag_of_word_counts	classifier	2530.1079999999997	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.002	adam	5	+accuracy	0.7727059925093633	2530.104	00:07:56	6	561	561	561	561	561	561	561	561	0.8442700837881824	0	0.3832879200726612	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.398937201499939
312	1	0.35603996366939145	3.3659942865371706	False		True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.1												linear				bag_of_word_counts	classifier	2530.644	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.091	adam	5	+accuracy	0.889747191011236	2530.636	00:06:49	5	561	561	561	561	561	561	561	561	0.3416056917903575	0	0.3378746594005449	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.970587955202375
313	4	0.3469573115349682	3.3248624869755337	False		True	single_id	just_spaces	semisupervised_text_classification_json	8	32	basic	0.2												linear				bag_of_word_counts	classifier	2530.536	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.0592	adam	5	+accuracy	0.8758192883895131	2530.536	00:10:09	8	561	18	561	561	561	561	561	561	0.3963047013537826	0	0.32334241598546776	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.321255833762033
314	1	0.3732970027247957	1.689675167628697	False		True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.1												linear				bag_of_word_counts	classifier	2530.888	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.0245	adam	5	+accuracy	0.9414794007490636	2530.88	00:06:49	5	561	561	561	561	561	561	561	561	0.215737514323398	0	0.3732970027247957	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.185417584010533
315	4	0.3696639418710264	1.60305871622903	False		True	single_id	just_spaces	semisupervised_text_classification_json	8	32	basic	0.4												linear				bag_of_word_counts	classifier	2530.512	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.0128	adam	5	+accuracy	0.8081694756554307	2530.512	00:10:14	8	561	561	561	561	561	561	561	561	0.5010750991351596	0	0.3551316984559492	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.837072597231184
316	1	0.3524069028156221	1.8711066041673932	False		True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.3												linear				bag_of_word_counts	classifier	2531.032	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.0308	adam	5	+accuracy	0.827130149812734	2531.024	00:06:54	5	561	561	561	561	561	561	561	561	0.4526677227645331	0	0.33969118982742963	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.36781164918627
317	0	0.36239782016348776	1.6372878858021327	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.4												linear				bag_of_word_counts	classifier	2532.172	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.0288	adam	5	+accuracy	0.7511704119850188	2532.172	00:05:38	4	549	561	549	561	561	561	561	561	0.6555221465866218	0	0.3542234332425068	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.0389260292053217
318	1	0.35603996366939145	2.063003270966666	False		True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.1												linear				bag_of_word_counts	classifier	2530.792	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.0395	adam	5	+accuracy	0.9305945692883896	2530.784	00:06:45	5	561	561	561	561	561	561	561	561	0.20668006844623255	0	0.3524069028156221	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.7241802419934955
319	0	0.3405994550408719	3.2807649203709195	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.1												linear				bag_of_word_counts	classifier	2536.532	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1.0	0.0917	adam	5	+accuracy	0.8951310861423221	2536.52	00:05:39	4	561	561	561	561	561	561	561	561	0.3220842582930563	0	0.3278837420526794	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.642285871505737
0	7	0.2652134423251589	2.6369126183646068	False		True	single_id	just_spaces	semisupervised_text_classification_json	11	32	basic	0.1		final_state		True		383.0	300.0			1.0		lstm	seq2seq	300.0	True	embedding	classifier	2568.16	681	713	733	751	887	899	947	1027	/home/suching/reproducibility/data/sst/train.jsonl	0	50		0.0558	adam	5	+accuracy	0.2467228464419476	2568.156	00:01:42	11	0	0	733	751	0	0	0	1027	2.968868912828996	0	0.20799273387829245	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.995292363848005
